grid,waveform_type,T_min,topology,tau_transport_min,tau_sensor_min,rtd_shape,amplitude_retention,NRMSE,pearson_r,feature_delay_min,feature_definition,aligned_amplitude_retention,aligned_NRMSE,aligned_pearson_r,pass_strict,strict_criterion
primary_1080,pulse,60.0,plug_flow,15.0,1.0,,0.9992320998330982,0.13302780044606227,0.884087700218134,16.0,peak time,0.9992320998330982,0.00029629470903299427,0.9999995535326007,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,plug_flow,15.0,2.0,,0.9969604950283113,0.140618914743596,0.8703002447932773,17.0,peak time,0.9969604950283113,0.0008411353142713478,0.9999972899727416,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,plug_flow,15.0,5.0,,0.9821812257798962,0.1614239105497636,0.8275167988787594,19.85000000000003,peak time,0.9821812257798962,0.004978430324032384,0.9999069391089069,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,well_mixed,0.5,0.0,,0.9998072840266414,0.004471234909410756,0.9998691051205416,0.55,peak time,0.9998072840266414,0.00021630657370810556,0.9999997009539873,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,well_mixed,0.5,1.0,,0.9990407273782475,0.013182022283617287,0.9988618649975719,1.55,peak time,0.9990407273782475,0.0002554458398653352,0.9999997489676312,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,well_mixed,0.5,2.0,,0.9967700116769179,0.021609455621460206,0.9969386544338156,2.55,peak time,0.9967700116769179,0.000864504914886175,0.9999971257627616,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,well_mixed,0.5,5.0,,0.9819985284264637,0.04597949961666572,0.9860650792943602,5.4,peak time,0.9819985284264637,0.004924075271657065,0.9999070087474972,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,well_mixed,1.0,0.0,,0.9992320998330982,0.008716873439900482,0.9995024132552434,1.0,peak time,0.9992320998330982,0.0002916190310106936,0.9999995560379468,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,well_mixed,1.0,1.0,,0.9984668125925724,0.017418459897225368,0.9980122023971835,2.05,peak time,0.9984668125925724,0.0004086918407243923,0.9999993576805797,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,well_mixed,1.0,2.0,,0.9961999249530956,0.02582996193755514,0.9956244304519525,3.05,peak time,0.9961999249530956,0.0010174182573290805,0.9999960212053144,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,well_mixed,1.0,5.0,,0.9814523088672559,0.0501046853645707,0.9834384296062967,5.9,peak time,0.9814523088672559,0.0050717703658286995,0.9999014566220055,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,well_mixed,2.0,0.0,,0.9969604950283113,0.017159731037311794,0.998070346045915,2.0,peak time,0.9969604950283113,0.0008278337911815266,0.9999972969187435,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,well_mixed,2.0,1.0,,0.9961999249530954,0.0258299619375551,0.9956244304519525,3.05,peak time,0.9961999249530954,0.0010174182573290892,0.9999960212053146,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,well_mixed,2.0,2.0,,0.9939479143594084,0.03420181396276226,0.9923198334124723,4.05,peak time,0.9939479143594084,0.0016243587964958664,0.9999898617649581,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,well_mixed,2.0,5.0,,0.9792935148483222,0.05827799544020022,0.9775561967331002,6.850000000000031,peak time,0.9792935148483222,0.005703974997337732,0.9998740802494431,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,well_mixed,5.0,0.0,,0.9821812257798962,0.041629191223672736,0.9885890932674998,4.850000000000031,peak time,0.9821812257798962,0.004899218169730932,0.9999071535375699,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,well_mixed,5.0,1.0,,0.9814523088672561,0.050104685364570724,0.9834384296062965,5.9,peak time,0.9814523088672561,0.005071770365828614,0.9999014566220057,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,well_mixed,5.0,2.0,,0.9792935148483228,0.05827799544020024,0.9775561967331005,6.850000000000031,peak time,0.9792935148483228,0.005703974997337629,0.9998740802494434,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,well_mixed,5.0,5.0,,0.965210918651366,0.08163912381043993,0.9556276572922151,9.70000000000003,peak time,0.965210918651366,0.009647058305979466,0.9996395124429356,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,well_mixed,10.0,0.0,,0.939952842389628,0.07767907850049637,0.9596826800248024,9.0,peak time,0.939952842389628,0.01724147814495118,0.998847147450311,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,well_mixed,10.0,1.0,,0.9393047326853583,0.08560693025223341,0.9508496760221009,10.0,peak time,0.9393047326853583,0.017470940660260018,0.9988145974042718,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,well_mixed,10.0,2.0,,0.9373806526604124,0.09325191193258557,0.9414974387224048,11.0,peak time,0.9373806526604124,0.01799202805765245,0.998746067865843,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,well_mixed,10.0,5.0,,0.9247428449909351,0.11505195992636463,0.9100966038650059,13.9,peak time,0.9247428449909351,0.021538239851545495,0.9982034275964354,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,well_mixed,15.0,0.0,,0.8889535096330902,0.10700954125981785,0.9219875843272309,12.4,peak time,0.8889535081749408,0.03293568195615443,0.9957687106546472,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,well_mixed,15.0,1.0,,0.8883891826482873,0.11429742131930312,0.9105336695291303,13.4,peak time,0.8883891811569656,0.033161862177816546,0.9957095712094263,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,well_mixed,15.0,2.0,,0.8867086284136847,0.12132924693170218,0.8987408431312129,14.4,peak time,0.8867086268072524,0.03363167851159856,0.9955952471529023,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,well_mixed,15.0,5.0,,0.8755830365459206,0.1414042796028642,0.8607986295819392,17.3,peak time,0.8755830342862797,0.03680651409997124,0.994715882672859,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,distributed_RTD,0.5,0.0,3.0,0.9999358287057467,0.004255996261595875,0.9998814077534831,0.5,peak time,0.9999358287057467,1.7054739891694306e-05,0.9999999988786202,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,distributed_RTD,0.5,1.0,3.0,0.999168075943303,0.012967546612114206,0.9988986482764681,1.5,peak time,0.999168075943303,0.0003040075791312718,0.9999995277910989,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,distributed_RTD,0.5,2.0,3.0,0.9968969033158778,0.021395812038901257,0.9969990087730362,2.5,peak time,0.9968969033158778,0.0008449066283186639,0.9999971896309262,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,distributed_RTD,0.5,5.0,3.0,0.9821203207403087,0.04577066823619795,0.9861921551351502,5.350000000000031,peak time,0.9821203207403087,0.004917912965522461,0.9999065397631968,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,distributed_RTD,1.0,0.0,3.0,0.9997434063546782,0.008509453576410341,0.9995258671250123,1.0,peak time,0.9997434063546782,6.824011614099707e-05,0.9999999820623434,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,distributed_RTD,1.0,1.0,3.0,0.9989761015126765,0.017214159962335527,0.9980589319208365,2.0,peak time,0.9989761015126765,0.00034268623491140346,0.9999994327886275,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,distributed_RTD,1.0,2.0,3.0,0.996706220552833,0.025627266867022682,0.9956935393041065,3.0,peak time,0.996706220552833,0.0008951639709422597,0.9999968571635771,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,distributed_RTD,1.0,5.0,3.0,0.9819376779578749,0.04990714080972728,0.9835707905806607,5.850000000000031,peak time,0.9819376779578749,0.004968747275337976,0.9999047083186442,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,distributed_RTD,2.0,0.0,3.0,0.9989755830672836,0.017001433874154735,0.9981066139349505,2.0,peak time,0.9989755830672836,0.0002728895218416332,0.9999997135726318,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,distributed_RTD,2.0,1.0,3.0,0.9982100806477595,0.025686538510808248,0.9956761661130163,3.0,peak time,0.9982100806477595,0.0005184886996813095,0.9999988578939816,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,distributed_RTD,2.0,2.0,3.0,0.9959453312126942,0.034065733278187384,0.9923864709985727,4.0,peak time,0.9959453312126942,0.0010959784704454344,0.9999953340071284,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,distributed_RTD,2.0,5.0,3.0,0.9812087421860745,0.058151715362176726,0.9776656741038915,6.850000000000031,peak time,0.9812087421860745,0.005166946774231919,0.999897223071399,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,distributed_RTD,5.0,0.0,3.0,0.9936809673956369,0.04220322044034588,0.9883010296956218,5.0,peak time,0.9936809673956369,0.001695436663159575,0.9999889736607785,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,distributed_RTD,5.0,1.0,3.0,0.9929281560575144,0.05077962901283475,0.9830536085469423,6.0,peak time,0.9929281560575144,0.0019005987559009025,0.9999861535252883,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,distributed_RTD,5.0,2.0,3.0,0.9906981671699651,0.05901729048718418,0.9770811727058479,7.0,peak time,0.9906981671699651,0.0025010617849497685,0.9999760991503388,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,distributed_RTD,5.0,5.0,3.0,0.9761785395679244,0.08245757209009132,0.9549205543270195,9.85000000000003,peak time,0.9761785395679244,0.006527054923750768,0.9998373306526893,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,distributed_RTD,10.0,0.0,3.0,0.9758158950707347,0.08238317002795381,0.9549982963658832,9.85000000000003,peak time,0.9758158950707347,0.006598058223854365,0.9998331416147824,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,distributed_RTD,10.0,1.0,3.0,0.9751015016277202,0.09062805930004235,0.9454977541837792,10.85000000000003,peak time,0.9751015016277202,0.006818932859251714,0.9998213381852176,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,distributed_RTD,10.0,2.0,3.0,0.9729854549649527,0.09849843062989248,0.9355329687373755,11.85000000000003,peak time,0.9729854549649527,0.007395734984153292,0.9997904284867151,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,distributed_RTD,10.0,5.0,3.0,0.959168453154476,0.120603102987596,0.9025899514793847,14.70000000000003,peak time,0.959168453154476,0.011298777798927165,0.9995101506851426,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,distributed_RTD,15.0,0.0,3.0,0.9490298493063865,0.11905379664993762,0.9046301577931921,14.5,peak time,0.9490298493063865,0.014224450607166633,0.9992179626051207,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,distributed_RTD,15.0,1.0,3.0,0.9483706797703801,0.12682794309566897,0.8916618072645881,15.55,peak time,0.9483706797703801,0.014393104138024658,0.9992031724261475,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,distributed_RTD,15.0,2.0,3.0,0.9464139731963117,0.13421006701840324,0.8785024590603016,16.55,peak time,0.9464139731963117,0.014940971889836785,0.9991429303861527,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,pulse,60.0,distributed_RTD,15.0,5.0,3.0,0.933584458407543,0.15473473566300822,0.8372242686350138,19.4,peak time,0.933584458407543,0.018648156480813027,0.9986605114472309,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,plug_flow,0.5,0.0,,1.0,0.025238380297563312,0.9980741226219432,0.5,t50 crossing,1.0,0.0,1.0,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,plug_flow,0.5,1.0,,0.9999999999999989,0.06009684340863952,0.9892045691596412,1.4000000000000077,t50 crossing,0.9999999999999989,0.013682711707206963,0.9994298782733502,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,plug_flow,0.5,2.0,,0.9999999999999978,0.0804637595287384,0.9808729171946486,2.0,t50 crossing,0.9999999999999978,0.0290149737023073,0.9974504415441023,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,plug_flow,0.5,5.0,,0.9999999999995756,0.12199619048623275,0.9575928703554469,4.050000000000008,t50 crossing,0.9999999999995713,0.0616303166462874,0.9886644224638095,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,plug_flow,1.0,0.0,,1.0,0.04811786648695962,0.9930464796154547,1.0,t50 crossing,1.0,0.0,0.9999999999999999,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,plug_flow,1.0,1.0,,0.9999999999999989,0.0778304589861603,0.9820235574172647,1.9000000000000077,t50 crossing,0.9999999999999989,0.013701904747511508,0.9994294700233217,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,plug_flow,1.0,2.0,,0.9999999999999978,0.09519155110184609,0.9734144701951757,2.5,t50 crossing,0.9999999999999978,0.029055799631747828,0.9974486693451654,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,plug_flow,1.0,5.0,,0.9999999999995309,0.1325782227078071,0.9502131916873872,4.550000000000008,t50 crossing,0.9999999999995263,0.06171807166246641,0.9886567522779656,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,plug_flow,2.0,0.0,,1.0,0.08606779036101966,0.9780729164746765,2.0,t50 crossing,1.0,0.0,0.9999999999999999,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,plug_flow,2.0,1.0,,0.9999999999999989,0.10735500168078459,0.9663218860357914,2.9000000000000075,t50 crossing,0.9999999999999989,0.01374053438364406,0.9994286448298295,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,plug_flow,2.0,2.0,,0.9999999999999978,0.12069874155154466,0.9578913256661523,3.5,t50 crossing,0.9999999999999978,0.029137971174864975,0.9974450874005094,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,plug_flow,2.0,5.0,,0.9999999999994272,0.15202304805470387,0.9353834593004623,5.550000000000008,t50 crossing,0.9999999999994215,0.061894712182988955,0.9886412497071514,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,plug_flow,5.0,0.0,,1.0,0.1551441357587085,0.9321744128609404,5.0,t50 crossing,1.0,0.0,1.0,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,plug_flow,5.0,1.0,,0.9999999999999989,0.16789024601974173,0.9215448876023903,5.9000000000000075,t50 crossing,0.9999999999999989,0.013858413589735944,0.9994260974323889,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,plug_flow,5.0,2.0,,0.9999999999999978,0.1767207529828195,0.9139066199999699,6.5,t50 crossing,0.9999999999999978,0.029388732864862578,0.9974340314446581,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,plug_flow,5.0,5.0,,0.9999999999989561,0.19943180654682682,0.8934664233331178,8.550000000000008,t50 crossing,0.9999999999989456,0.06243387491163168,0.9885934024569547,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,plug_flow,10.0,0.0,,1.0,0.22768347926774019,0.8647875512889776,10.0,t50 crossing,1.0,0.0,1.0,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,plug_flow,10.0,1.0,,0.9999999999999989,0.23655273953120118,0.8556399391112124,10.900000000000007,t50 crossing,0.9999999999999989,0.014061805935242951,0.9994215961680909,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,plug_flow,10.0,2.0,,0.9999999999999978,0.24289974970337375,0.8490521668108311,11.5,t50 crossing,0.9999999999999978,0.029821452447672026,0.9974145015119588,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,plug_flow,10.0,5.0,,0.9999999999971634,0.259890571844532,0.8313679488899799,13.550000000000008,t50 crossing,0.9999999999971348,0.06336466379632825,0.9885088925474659,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,plug_flow,15.0,0.0,,1.0,0.28215214087901297,0.8063447363562223,15.0,t50 crossing,1.0,0.0,1.0,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,plug_flow,15.0,1.0,,0.9999999999999989,0.2893566354014769,0.7983316170716355,15.900000000000007,t50 crossing,0.9999999999999989,0.014274424677599934,0.9994167429261084,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,plug_flow,15.0,2.0,,0.9999999999999978,0.2945680774916191,0.7925509854734284,16.5,t50 crossing,0.9999999999999978,0.030273866819617377,0.9973934530734835,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,plug_flow,15.0,5.0,,0.9999999999922892,0.3087283161694514,0.776996318682635,18.550000000000008,t50 crossing,0.9999999999922117,0.0643383634873173,0.9884178281355598,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,well_mixed,0.5,0.0,,0.9999999999999994,0.024058142794536188,0.9982475720532328,0.5,t50 crossing,0.9999999999999994,0.005534926668947998,0.9999062156899651,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,well_mixed,0.5,1.0,,0.9999999999999989,0.05956124213302605,0.9893915805461029,1.4000000000000077,t50 crossing,0.9999999999999989,0.016539816056637284,0.9991665432353365,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,well_mixed,0.5,2.0,,0.9999999999999978,0.08041608272967235,0.9808936813379732,2.1,t50 crossing,0.9999999999999978,0.030466654682913093,0.9971855321208983,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,well_mixed,0.5,5.0,,0.9999999999995709,0.1222565915318599,0.9574178420221664,4.1,t50 crossing,0.9999999999995709,0.061880932257588464,0.9885686944715518,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,well_mixed,1.0,0.0,,0.9999999999999989,0.04071144425007438,0.9950103956272157,0.9,t50 crossing,0.9999999999999989,0.013663599095967673,0.9994302836661256,True,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,well_mixed,1.0,1.0,,0.9999999999999967,0.07284493346326905,0.9842288544967802,1.8000000000000076,t50 crossing,0.9999999999999967,0.022404702318887595,0.998472633173589,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,well_mixed,1.0,2.0,,0.9999999999999978,0.09232971132592523,0.9749697657047118,2.6,t50 crossing,0.9999999999999978,0.034351985433505164,0.9964252757639852,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,well_mixed,1.0,5.0,,0.9999999999995175,0.13170122151356708,0.9508704575338314,4.6500000000000075,t50 crossing,0.9999999999995126,0.06307269287781486,0.9881432346660549,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,well_mixed,2.0,0.0,,0.9999999999999978,0.0647332520805938,0.9875384905515889,1.5,t50 crossing,0.9999999999999978,0.028974319382630984,0.9974522014016768,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,well_mixed,2.0,1.0,,0.9999999999999967,0.09232971132592524,0.9749697657047115,2.6,t50 crossing,0.9999999999999967,0.0343519854335052,0.9964252757639862,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,well_mixed,2.0,2.0,,0.9999999999999933,0.11048941073482747,0.964597519801251,3.45,t50 crossing,0.9999999999999933,0.043405228964728496,0.9943118618405746,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,well_mixed,2.0,5.0,,0.9999999999993567,0.14750029349211002,0.9391191159798976,5.75,t50 crossing,0.9999999999993567,0.06739934768271166,0.9864897665321881,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,well_mixed,5.0,0.0,,0.999999999999616,0.11103365870176192,0.9646741827731506,3.5500000000000074,t50 crossing,0.9999999999996121,0.06154293489718555,0.9886720393331758,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,well_mixed,5.0,1.0,,0.9999999999995176,0.13170122151356708,0.9508704575338311,4.6500000000000075,t50 crossing,0.9999999999995127,0.06307269287781485,0.9881432346660547,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,well_mixed,5.0,2.0,,0.999999999999357,0.14750029349211,0.9391191159798973,5.75,t50 crossing,0.999999999999357,0.0673993476827116,0.9864897665321882,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,well_mixed,5.0,5.0,,0.9999999999885881,0.18185588473670425,0.9106913739901801,8.5,t50 crossing,0.9999999999885881,0.08365583599891756,0.9794348669369249,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,well_mixed,10.0,0.0,,0.9999993814172917,0.16167583052350132,0.929532483229167,7.0,t50 crossing,0.9999993814172917,0.0966240268761309,0.9728223128514158,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,well_mixed,10.0,1.0,,0.9999993109518078,0.17738184699857898,0.9159987451597572,8.1,t50 crossing,0.9999993109518078,0.09720567224967917,0.9726143898346666,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,well_mixed,10.0,2.0,,0.9999992248288577,0.190607213312907,0.9040349248586099,9.2,t50 crossing,0.9999992248288577,0.09891164770548451,0.9717484045080651,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,well_mixed,10.0,5.0,,0.9999987597343101,0.22201365104169782,0.8741034444071588,12.35,t50 crossing,0.9999987597343101,0.10886083882140182,0.9661364340385131,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
primary_1080,ramp,2.0,well_mixed,15.0,0.0,,0.9999274276453503,0.19999502641234837,0.8984706492555833,10.45,t50 crossing,0.9999274276453503,0.1232295991118226,0.9571706126436955,False,"illustrative: amp>=0.90; NRMSE<=0.10; r>=0.95; delay<=max(1 min, T/4)"
