grid,waveform_type,T_min,topology,tau_transport_min,tau_sensor_min,rtd_shape,amplitude_retention,NRMSE,pearson_r,feature_delay_min,feature_definition,aligned_amplitude_retention,aligned_NRMSE,aligned_pearson_r,pass_strict,strict_criterion
extended_1620,pulse,2.0,plug_flow,1.0,5.0,,0.30415397679325423,0.09335949944177444,0.1823504766182932,2.3500000000000076,peak time,0.30415397679325423,0.06407327947900684,0.7634665216765304,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,plug_flow,2.0,0.0,,1.0,0.11198798019207476,0.2371924620738898,2.0,peak time,1.0,2.2713877382584662e-17,0.9999999999999997,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,plug_flow,2.0,1.0,,0.7435824389390072,0.11306433108110553,0.09006950266211552,2.7,peak time,0.7435824389390072,0.0231036846616567,0.977077920143729,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,plug_flow,2.0,2.0,,0.5478284481397854,0.10756288035498485,0.05602693578936718,2.95,peak time,0.5478284481397854,0.04184061641774953,0.9156521050311456,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,plug_flow,2.0,5.0,,0.30415397679325423,0.10019594509657265,0.017483804093746943,3.3500000000000076,peak time,0.30415397679325423,0.0642543289483336,0.7634602393254349,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,plug_flow,5.0,0.0,,1.0,0.12929686793959105,-0.016829557415798273,5.0,peak time,1.0,2.6204110792814668e-16,1.0,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,plug_flow,5.0,1.0,,0.7435824389390073,0.11961286494462699,-0.020189865276237416,5.7,peak time,0.7435824389390073,0.02330160676392464,0.9770750459858245,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,plug_flow,5.0,2.0,,0.5478284481397854,0.1117625449390515,-0.02437704641045427,5.95,peak time,0.5478284481397854,0.04219956451307179,0.9156418946313991,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,plug_flow,5.0,5.0,,0.30415397679325423,0.1022692230436812,-0.034816590015948334,6.350000000000015,peak time,0.30415397679325423,0.06480682689796961,0.7634410546367535,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,plug_flow,10.0,0.0,,1.0,0.12930801509574796,-0.01700489416830567,10.0,peak time,1.0,3.77290764803223e-16,1.0,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,plug_flow,10.0,1.0,,0.7435824389390074,0.11961524658498743,-0.020231094579226942,10.7,peak time,0.7435824389390074,0.023643090479769504,0.9770700334306938,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,plug_flow,10.0,2.0,,0.5478284481397854,0.11176396876306974,-0.02440482814338051,10.95,peak time,0.5478284481397854,0.04281890440721704,0.9156241047997079,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,plug_flow,10.0,5.0,,0.3041539767932542,0.10226989219629681,-0.034833642920369265,11.350000000000016,peak time,0.3041539767932542,0.06576020006013245,0.7634079141192835,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,plug_flow,15.0,0.0,,1.0,0.12930801509574802,-0.017004894168306563,15.0,peak time,1.0,3.82754840210884e-16,0.9999999999999999,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,plug_flow,15.0,1.0,,0.7435824389390076,0.11961524658498741,-0.020231094579227067,15.7,peak time,0.7435824389390076,0.024000041380281216,0.9770647214684824,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,plug_flow,15.0,2.0,,0.5478284481397853,0.11176396876306974,-0.024404828143380557,15.95,peak time,0.5478284481397853,0.043466339142562725,0.9156052764240634,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,plug_flow,15.0,5.0,,0.30415397679325407,0.1022698921962968,-0.03483364288730274,16.350000000000016,peak time,0.30415397679325407,0.06675692556009921,0.7633732399250727,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,0.05,0.0,,0.9981106869178726,0.006006198501871162,0.9978043767609114,0.1,peak time,0.9981106869178726,0.0016011550140460286,0.9998443521772674,True,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,0.05,1.0,,0.7429294861025402,0.05422705706413727,0.8023198615498764,0.75,peak time,0.7429294861025402,0.023415727265362098,0.9756797722948115,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,0.05,2.0,,0.5473890897170895,0.06841187795558414,0.6574202741207219,1.05,peak time,0.5473890897170895,0.04145706521159858,0.9169271149158306,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,0.05,5.0,,0.3040196903168959,0.08077299246790201,0.4554208031654907,1.4000000000000077,peak time,0.3040196903168959,0.0640528889721754,0.7612775408885183,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,0.1,0.0,,0.9930119347108375,0.00957641733190816,0.9944087970910606,0.15000000000000757,peak time,0.9930119347108375,0.0018643955669456487,0.9997938539153723,True,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,0.1,1.0,,0.7404112689907354,0.056502631207629356,0.7839924464262689,0.8000000000000076,peak time,0.7404112689907354,0.023578843955087605,0.9753577239032235,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,0.1,2.0,,0.5460215595004083,0.0699272853128,0.6390587596122379,1.1000000000000076,peak time,0.5460215595004083,0.04154291691857864,0.9165246895341775,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,0.1,5.0,,0.30356749927849985,0.08151463831869747,0.4403999089755909,1.45,peak time,0.30356749927849985,0.0640825323375342,0.7609374152336956,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,0.25,0.0,,0.963051431039874,0.0198320440181121,0.9757942975782428,0.25,peak time,0.963051431039874,0.0032613456817081436,0.9995405193058771,True,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,0.25,1.0,,0.7242122011531996,0.06289647412972961,0.7275625085369125,0.95,peak time,0.7242122011531996,0.024774033558076232,0.9725972113173369,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,0.25,2.0,,0.5368651900307083,0.07424642039916193,0.5839187602561206,1.25,peak time,0.5368651900307083,0.042241332290821144,0.9129961065082894,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,0.25,5.0,,0.30035741000974664,0.08365977334975684,0.3959367444332431,1.6500000000000077,peak time,0.30035741000974664,0.06417530016309447,0.7610476469169583,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,0.5,0.0,,0.8889794652244906,0.033467145388202196,0.9294068028576006,0.45,peak time,0.8889794652244906,0.009542065422231136,0.9962647994940063,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,0.5,1.0,,0.6810128060294536,0.07092591109405709,0.6437500222158269,1.1500000000000077,peak time,0.6810128060294536,0.02862651162643849,0.9618967521519605,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,0.5,2.0,,0.5108181768348823,0.0798485693327179,0.5044442295601975,1.5,peak time,0.5108181768348823,0.044272991175268166,0.9021382504396349,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,0.5,5.0,,0.2903087862841103,0.08655574306089929,0.3327963280999553,1.95,peak time,0.2903087862841103,0.06487301107409824,0.753274981892251,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,1.0,0.0,,0.7435824389390074,0.050363282010553116,0.8315809232953953,0.7,peak time,0.7435824389390074,0.022974504534512195,0.9770797837184839,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,1.0,1.0,,0.5880652171825103,0.07975852761980735,0.5245738985831165,1.45,peak time,0.5880652171825103,0.03722533023778426,0.9311649348629917,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,1.0,2.0,,0.45131410674971817,0.08625075665716747,0.3949301742803031,1.8500000000000076,peak time,0.45131410674971817,0.04985065923497395,0.8668659877599345,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,1.0,5.0,,0.2652078221929079,0.09011872312684213,0.24677300094330748,2.45,peak time,0.2652078221929079,0.06715283808024342,0.7243702202490337,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,2.0,0.0,,0.5478284481397854,0.06585169147044367,0.68743791498882,0.95,peak time,0.5478284481397854,0.041606344607732514,0.915658729163637,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,2.0,1.0,,0.4513141067497184,0.08625075665716748,0.3949301742803031,1.8500000000000076,peak time,0.4513141067497184,0.049850659234973935,0.866865987759935,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,2.0,2.0,,0.3583146049631142,0.09092741058337556,0.28090047428200343,2.4000000000000075,peak time,0.3583146049631142,0.05855399413180922,0.8005354991389271,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,2.0,5.0,,0.22295489016323597,0.09301074018887903,0.15877218491783524,3.3500000000000076,peak time,0.22295489016323597,0.07136272783136031,0.6668110260978725,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,5.0,0.0,,0.3041539767932543,0.0795258470883755,0.4803339355271612,1.3500000000000076,peak time,0.3041539767932543,0.0638937518650799,0.7634727488505667,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
extended_1620,pulse,2.0,well_mixed,5.0,1.0,,0.26520782219290806,0.09011872312684216,0.2467730009433072,2.45,peak time,0.26520782219290806,0.06715283808024342,0.724370220249034,False,"amp>=0.90; NRMSE<=0.10; r>=0.95; |delay|<=max(1 min,T/4)"
