tau_s_min,waveform,T_min,topology,tau_f_min,amplitude_retention,nrmse,pearson_r,feature_delay_min,aligned_amplitude_retention,aligned_nrmse,aligned_pearson_r,pass_strict,pass_shape_only,failed
0.0,ramp,60.0,plug,15.0,1.0,0.08462103555754819,0.9835251880606797,15.0,1.0,3.112462274190406e-17,1.0,True,True,
0.0,ramp,60.0,cstr,0.05,1.000000000000001,0.00046590480918766474,0.999999476077113,0.10000000000001516,1.000000000000001,0.00012328837829197542,0.9999999633105903,True,True,
0.0,ramp,60.0,cstr,0.05498641,1.0000000000000009,0.0004931251166792419,0.9999994130764222,0.10000000000001516,1.0000000000000009,9.609513225223651e-05,0.9999999777074334,True,True,
0.0,ramp,60.0,cstr,0.0604701,1.0000000000000009,0.0005234475858522898,0.9999993386861533,0.10000000000001516,1.0000000000000009,6.585713022214228e-05,0.9999999895230504,True,True,
0.0,ramp,60.0,cstr,0.06650068,1.0000000000000007,0.0005571507848831824,0.9999992507958927,0.10000000000001516,1.0000000000000007,3.250265140497796e-05,0.9999999974349864,True,True,
0.0,ramp,60.0,cstr,0.07313267,1.0000000000000007,0.0005945422759150773,0.9999991468742284,0.15,1.0000000000000007,0.0002890956399965227,0.9999997982981629,True,True,
0.0,ramp,60.0,cstr,0.08042606,1.0000000000000009,0.0006359620089053647,0.999999023882105,0.15,1.0000000000000009,0.0002476860997362319,0.9999998519450916,True,True,
0.0,ramp,60.0,cstr,0.0884468,1.0000000000000009,0.0006817852721320189,0.9999988781704414,0.15,1.0000000000000009,0.00020190430104895802,0.9999999016152193,True,True,
0.0,ramp,60.0,cstr,0.09726744,1.0000000000000009,0.0007324264463938163,0.9999987053549972,0.15,1.0000000000000009,0.00015138016826812744,0.9999999446788015,True,True,
0.0,ramp,60.0,cstr,0.1,1.0000000000000007,0.0007481569352427298,0.9999986491556412,0.15,1.0000000000000007,0.00013571393351571192,0.9999999555273646,True,True,
0.0,ramp,60.0,cstr,0.10696774,1.0000000000000007,0.0007883425523743841,0.999998500167236,0.15,1.0000000000000007,9.581931981537098e-05,0.9999999778005055,True,True,
0.0,ramp,60.0,cstr,0.11763544,1.0000000000000009,0.0008500376826967276,0.9999982562724771,0.15,1.0000000000000009,3.609304678874542e-05,0.999999996775799,True,True,
0.0,ramp,60.0,cstr,0.12936701,1.0000000000000009,0.0009180672899836658,0.9999979660526866,0.2,1.0000000000000007,0.00026015165751347544,0.9999998366796559,True,True,
0.0,ramp,60.0,cstr,0.14226855,1.0000000000000009,0.0009930433103801529,0.9999976203428427,0.2,1.0000000000000009,0.00018552045769512206,0.999999916889409,True,True,
0.0,ramp,60.0,cstr,0.15645673,1.0000000000000009,0.0010756394874817236,0.9999972081142076,0.2,1.0000000000000009,0.00010409501856725353,0.9999999737086512,True,True,
0.0,ramp,60.0,cstr,0.17205988,1.0000000000000009,0.0011665975312274875,0.9999967160908093,0.2,1.0000000000000009,2.660130890471203e-05,0.9999999980215152,True,True,
0.0,ramp,60.0,cstr,0.1892191,1.0000000000000009,0.0012667333500606239,0.9999961282896533,0.25,1.0000000000000009,0.0002069013983847496,0.9999998965479094,True,True,
0.0,ramp,60.0,cstr,0.20808957,1.0000000000000007,0.0013769443965351942,0.9999954254636605,0.25,1.0000000000000007,9.998182832997452e-05,0.9999999755029323,True,True,
0.0,ramp,60.0,cstr,0.22884197,1.0000000000000009,0.0014982175929729744,0.9999945844305528,0.30000000000001514,1.0000000000000007,0.00027011003668810107,0.9999998237437212,True,True,
0.0,ramp,60.0,cstr,0.25,1.0000000000000007,0.001621908575810987,0.9999936536092707,0.30000000000001514,1.0000000000000007,0.00014977428385055803,0.9999999452912505,True,True,
0.0,ramp,60.0,cstr,0.25166396,1.0000000000000009,0.0016316375303587628,0.9999935772673355,0.30000000000001514,1.0000000000000009,0.0001405807752271233,0.9999999516997136,True,True,
0.0,ramp,60.0,cstr,0.27676195,1.0000000000000009,0.00177839626804125,0.9999923703337675,0.35000000000001513,1.0000000000000009,0.00028548390575355745,0.9999998028848522,True,True,
0.0,ramp,60.0,cstr,0.30436292,1.0000000000000007,0.0019398033114334536,0.9999909231013621,0.35000000000001513,1.0000000000000007,0.00013229217123398386,0.9999999565811045,True,True,
0.0,ramp,60.0,cstr,0.33471648,1.0000000000000007,0.002117296852813556,0.999989186740494,0.4,1.0000000000000007,0.00024477968838406046,0.9999998542231858,True,True,
0.0,ramp,60.0,cstr,0.36809714,1.0000000000000007,0.0023124560693813254,0.9999871024189817,0.4,1.0000000000000007,8.539003710807759e-05,0.9999999799145464,True,True,
0.0,ramp,60.0,cstr,0.4048068,1.0000000000000009,0.002527014499453434,0.9999845992543042,0.45,1.0000000000000009,0.00014766540780636417,0.9999999444374614,True,True,
0.0,ramp,60.0,cstr,0.44517744,1.0000000000000009,0.002762874334527821,0.9999815918535361,0.5,1.0000000000000009,0.00020343762606451997,0.999999896512249,True,True,
0.0,ramp,60.0,cstr,0.48957418,1.000000000000001,0.0030221225655573543,0.9999779773479018,0.5500000000000151,1.000000000000001,0.00024068960937262342,0.9999998555590359,True,True,
0.0,ramp,60.0,cstr,0.5,1.0000000000000009,0.0030829808041948435,0.9999770819759264,0.5500000000000151,1.0000000000000009,0.00019166532105083833,0.9999999058977448,True,True,
0.0,ramp,60.0,cstr,0.53839852,1.0000000000000009,0.0033070478060208664,0.9999736318380638,0.6000000000000152,1.0000000000000009,0.0002566266567521863,0.9999998348213851,True,True,
0.0,ramp,60.0,cstr,0.59209203,1.0000000000000007,0.003620159287633397,0.9999684061142012,0.65,1.0000000000000007,0.00025144046829568686,0.9999998386963235,True,True,
0.0,ramp,60.0,cstr,0.65114029,1.0000000000000007,0.003964206761919548,0.9999621205288313,0.7,1.0000000000000007,0.0002304699362211957,0.9999998593694106,True,True,
0.0,ramp,60.0,cstr,0.71607733,1.0000000000000007,0.004342202646534793,0.9999545588368086,0.75,1.0000000000000007,0.00021299097830008385,0.9999998726251422,True,True,
0.0,ramp,60.0,cstr,0.75,1.0000000000000007,0.00453951075273339,0.9999503390611253,0.8000000000000151,1.0000000000000007,0.000269538178953365,0.9999998056520127,True,True,
0.0,ramp,60.0,cstr,0.78749042,1.0000000000000009,0.004757445395661323,0.9999454608225381,0.8500000000000152,1.0000000000000009,0.0003307827561097603,0.9999997152468926,True,True,
0.0,ramp,60.0,cstr,0.8660254,1.0000000000000007,0.0052135450249136996,0.9999345134657495,0.9,1.0000000000000007,0.0002792324447087311,0.9999997804781211,True,True,
0.0,ramp,60.0,cstr,0.95239254,1.0000000000000009,0.00571445051605308,0.9999213403746036,1.0,1.0000000000000009,0.00034730708699279517,0.9999996694473592,True,True,
0.0,ramp,60.0,cstr,1.0,1.0000000000000007,0.005990253140044064,0.9999135733738467,1.0500000000000151,1.0000000000000007,0.0003757282795287485,0.9999996141057608,True,True,
0.0,ramp,60.0,cstr,1.04737292,1.0000000000000009,0.006264478783128646,0.9999054891722967,1.1000000000000152,1.0000000000000009,0.00040523770136678856,0.9999995522902562,True,True,
0.0,ramp,60.0,cstr,1.15182551,1.0000000000000007,0.006868345927356794,0.9998864164409723,1.2,1.0000000000000007,0.00044673817639276505,0.9999994491869941,True,True,
0.0,ramp,60.0,cstr,1.26669498,1.0000000000000007,0.007531200564759127,0.9998634697816485,1.3000000000000151,1.0000000000000007,0.00048590458721355426,0.9999993350234652,True,True,
0.0,ramp,60.0,cstr,1.39302016,1.0000000000000009,0.008258658294739037,0.9998358665077162,1.45,1.0000000000000009,0.0005982235700148265,0.9999990183811382,True,True,
0.0,ramp,60.0,cstr,1.53194353,1.0000000000000009,0.009056838929486551,0.9998026683230112,1.6000000000000152,1.0000000000000009,0.0007057334196064173,0.9999986466007421,True,True,
0.0,ramp,60.0,cstr,1.68472147,1.0000000000000007,0.009932404224932623,0.9997627513805873,1.75,1.0000000000000007,0.0007926610960424669,0.9999982823167006,True,True,
0.0,ramp,60.0,cstr,1.85273568,1.0000000000000007,0.010892597619431003,0.9997147708910352,1.9,1.0000000000000007,0.0008710382231135744,0.9999978941514432,True,True,
0.0,ramp,60.0,cstr,2.0,1.0000000000000007,0.011731881193194819,0.9996692331520701,2.0500000000000154,1.0000000000000007,0.0009776925893755768,0.999997353558155,True,True,
0.0,ramp,60.0,cstr,2.03750564,1.0000000000000007,0.011945284184810005,0.9996571194780591,2.1,1.0000000000000007,0.0010245529836833366,0.9999971168777277,True,True,
0.0,ramp,60.0,cstr,2.24070237,1.0000000000000007,0.013098991001441067,0.9995878783042172,2.3000000000000154,1.0000000000000007,0.0011677282838980605,0.9999962487626645,True,True,
0.0,ramp,60.0,cstr,2.46416355,1.0000000000000009,0.01436294672924418,0.9995047599652088,2.5,1.0000000000000009,0.0013116689519557573,0.9999952255202904,True,True,
0.0,ramp,60.0,cstr,2.70991009,1.0000000000000007,0.015747118968020286,0.9994050421085459,2.75,1.0000000000000007,0.0015159933258891692,0.9999936506498841,True,True,
0.0,ramp,60.0,cstr,2.9801645,1.0000000000000007,0.017262249024173074,0.9992854906277036,3.0500000000000154,1.0000000000000007,0.0017846932396935289,0.9999913135476904,True,True,
0.0,ramp,60.0,cstr,3.0,1.0000000000000007,0.017373159962369013,0.9992763128572764,3.0500000000000154,1.0000000000000007,0.0017752429325253638,0.9999913499304345,True,True,
0.0,ramp,60.0,cstr,3.27737088,1.0000000000000007,0.01891988016304249,0.9991422715609602,3.35,1.0000000000000007,0.002054288998623214,0.9999885265796037,True,True,
0.0,ramp,60.0,cstr,3.60421712,1.0000000000000009,0.020732379091283466,0.9989708506960028,3.65,1.0000000000000009,0.0023272722938364712,0.9999852162286982,True,True,
0.0,ramp,60.0,cstr,3.7,1.0000000000000007,0.021261455283495344,0.9989178987143376,3.75,1.0000000000000007,0.0024248395600192717,0.9999839836748684,True,True,
0.0,ramp,60.0,cstr,3.96365914,1.0000000000000007,0.022712945321283564,0.9987658805417494,4.0,1.0000000000000007,0.0026728713341967886,0.9999805441922347,True,True,
0.0,ramp,60.0,cstr,4.35894766,1.0000000000000009,0.024875605818119744,0.9985210746109368,4.4,1.0000000000000009,0.0030873085385026196,0.9999741878284654,True,True,
0.0,ramp,60.0,cstr,4.79365758,1.0000000000000007,0.02723518902525632,0.9982290700235247,4.85,1.0000000000000007,0.003577429475140743,0.9999656001346285,True,True,
0.0,ramp,60.0,cstr,5.0,1.0000000000000009,0.0283482970452501,0.998082326274261,5.050000000000015,1.0000000000000009,0.0038025855554821085,0.9999611832294947,True,True,
0.0,ramp,60.0,cstr,5.27172033,1.0000000000000007,0.029807273047221354,0.9978812805489387,5.300000000000015,1.0000000000000007,0.004093358161366502,0.9999550234372223,True,True,
0.0,ramp,60.0,cstr,5.79745941,1.0000000000000007,0.03260810161758958,0.9974677439319295,5.85,1.0000000000000007,0.004749399142126218,0.9999399809925459,True,True,
0.0,ramp,60.0,cstr,6.37562949,1.0000000000000007,0.03565446291274622,0.9969769692373492,6.4,1.0000000000000007,0.005445190239380503,0.9999213424324338,True,True,
0.0,ramp,60.0,cstr,7.01145942,1.0000000000000007,0.0389635282470238,0.9963957920805081,7.050000000000015,1.0000000000000007,0.006299764909578711,0.9998955455841628,True,True,
0.0,ramp,60.0,cstr,7.71069952,1.0000000000000009,0.04255265161902235,0.995709247549171,7.700000000000015,1.0000000000000007,0.007213502127260732,0.9998634472793111,True,True,
0.0,ramp,60.0,cstr,8.47967356,1.0000000000000004,0.046439136614560846,0.9949004719632343,8.450000000000015,1.0000000000000004,0.008307206960639545,0.9998200161058178,True,True,
0.0,ramp,60.0,cstr,9.32533598,1.0000000000000002,0.05063998384829167,0.9939506448649877,9.25,1.0000000000000002,0.009542775678319923,0.9997637272973661,True,True,
0.0,ramp,60.0,cstr,10.0,0.999999999999999,0.05393660456988443,0.9931508358726917,9.85,0.999999999999999,0.010536103168440348,0.9997126988933079,True,True,
0.0,ramp,60.0,cstr,10.25533478,0.9999999999999972,0.05517163679923178,0.9928389819227703,10.1,0.9999999999999972,0.010940142728511218,0.9996908655600527,True,True,
0.0,ramp,60.0,cstr,11.27808066,0.9999999999999378,0.06004974790340548,0.991542787291492,11.05,0.9999999999999373,0.012560462152036697,0.9995948576766753,True,True,
0.0,ramp,60.0,cstr,12.40282313,0.9999999999990722,0.06528898754046451,0.990037570936512,12.05,0.9999999999990682,0.014383882574498118,0.9994712857592792,True,True,
0.0,ramp,60.0,cstr,13.63973412,0.9999999999891411,0.07090291433206586,0.9882972335592859,13.1,0.9999999999891014,0.016441042673349088,0.9993123138573584,True,True,
0.0,ramp,60.0,cstr,15.0,0.9999999998977004,0.07690392079624832,0.9862943186683352,14.25,0.9999999998977004,0.018788220774408497,0.9991066555220242,True,True,
0.0,ramp,60.0,gamma_rtd,0.05,1.0000000000000009,0.00035484653313326916,0.9999996960650369,0.10000000000001516,1.0000000000000009,0.00023437359174272658,0.9999998674067618,True,True,
0.0,ramp,60.0,gamma_rtd,0.05498641,1.0000000000000013,0.0003744234188801436,0.9999996616080443,0.10000000000001516,1.000000000000001,0.00021478348814668583,0.9999998886480888,True,True,
0.0,ramp,60.0,gamma_rtd,0.0604701,1.0000000000000007,0.00039801577296967014,0.9999996176260251,0.10000000000001516,1.0000000000000007,0.00019117737214865976,0.9999999117815253,True,True,
0.0,ramp,60.0,gamma_rtd,0.06650068,1.000000000000001,0.00042593838251984664,0.9999995621007143,0.10000000000001516,1.000000000000001,0.0001632420973701588,0.9999999356806378,True,True,
0.0,ramp,60.0,gamma_rtd,0.07313267,1.0000000000000013,0.00045848582757218175,0.9999994926302651,0.10000000000001516,1.0000000000000013,0.00013068697546071524,0.9999999587771086,True,True,
0.0,ramp,60.0,gamma_rtd,0.08042606,1.0000000000000009,0.0004959460391976423,0.9999994063470384,0.10000000000001516,1.0000000000000009,9.323580300353473e-05,0.9999999790168416,True,True,
0.0,ramp,60.0,gamma_rtd,0.0884468,1.000000000000001,0.0005386150857492768,0.999999299818232,0.10000000000001516,1.000000000000001,5.064970171561297e-05,0.9999999938025527,True,True,
0.0,ramp,60.0,gamma_rtd,0.09726744,1.0000000000000013,0.0005868124271831566,0.9999991689231649,0.10000000000001516,1.0000000000000013,5.530464480202375e-06,0.9999999999141169,True,True,
0.0,ramp,60.0,gamma_rtd,0.1,1.0000000000000013,0.000601949895804861,0.9999991255001175,0.15,1.000000000000001,0.00028167658910839175,0.9999998085152694,True,True,
0.0,ramp,60.0,gamma_rtd,0.10696774,1.000000000000001,0.000640894446279207,0.9999990087045921,0.15,1.000000000000001,0.00024272111768750183,0.9999998578216341,True,True,
0.0,ramp,60.0,gamma_rtd,0.11763544,1.0000000000000013,0.0007012665935077594,0.9999988131864944,0.15,1.0000000000000013,0.00018235148042001584,0.9999999197530232,True,True,
0.0,ramp,60.0,gamma_rtd,0.12936701,1.000000000000001,0.0007683930254727112,0.9999985751551241,0.15,1.000000000000001,0.00011529858766341826,0.9999999679106436,True,True,
0.0,ramp,60.0,gamma_rtd,0.14226855,1.0000000000000009,0.0008428049054973897,0.9999982858935181,0.15,1.0000000000000009,4.149090233952651e-05,0.9999999958187,True,True,
0.0,ramp,60.0,gamma_rtd,0.15645673,1.0000000000000009,0.0009251071792285227,0.9999979348626595,0.2,1.0000000000000009,0.00025289948710582123,0.9999998456782532,True,True,
0.0,ramp,60.0,gamma_rtd,0.17205988,1.0000000000000013,0.0010159849362117326,0.9999975093162649,0.2,1.0000000000000013,0.0001621319821823963,0.9999999365603254,True,True,
0.0,ramp,60.0,gamma_rtd,0.1892191,1.0000000000000009,0.001116209047443768,0.9999969938390743,0.2,1.0000000000000009,6.27717981541478e-05,0.9999999904360964,True,True,
0.0,ramp,60.0,gamma_rtd,0.20808957,1.0000000000000009,0.0012266424827240903,0.9999963697882728,0.25,1.0000000000000009,0.0002457611694065451,0.9999998542826053,True,True,
0.0,ramp,60.0,gamma_rtd,0.22884197,1.0000000000000009,0.001348247047405827,0.9999956146203467,0.25,1.0000000000000009,0.00012473218325804091,0.999999962396858,True,True,
0.0,ramp,60.0,gamma_rtd,0.25,1.0000000000000009,0.0014723291642384454,0.9999947706244638,0.30000000000001514,1.0000000000000009,0.00029438490837231575,0.9999997909651531,True,True,
0.0,ramp,60.0,gamma_rtd,0.25166396,1.000000000000001,0.0014820904144912162,0.9999947010822591,0.30000000000001514,1.000000000000001,0.0002846437792343521,0.9999998045652664,True,True,
0.0,ramp,60.0,gamma_rtd,0.27676195,1.0000000000000009,0.001629354894665223,0.9999935962306087,0.30000000000001514,1.0000000000000009,0.0001383330103331086,0.9999999537159058,True,True,
0.0,ramp,60.0,gamma_rtd,0.30436292,1.0000000000000013,0.0017913465841085199,0.9999922602530565,0.35000000000001513,1.0000000000000013,0.0002698593208081874,0.9999998243107777,True,True,
0.0,ramp,60.0,gamma_rtd,0.33471648,1.0000000000000009,0.0019695060065869794,0.999990645044463,0.35000000000001513,1.0000000000000009,9.497824926573668e-05,0.9999999779320031,True,True,
0.0,ramp,60.0,gamma_rtd,0.36809714,1.0000000000000007,0.002165420054769445,0.9999886924890125,0.4,1.0000000000000007,0.00019128891124347837,0.9999999114794967,True,True,
0.0,ramp,60.0,gamma_rtd,0.4048068,1.000000000000001,0.0023808352545682775,0.9999863323886264,0.45,1.000000000000001,0.00026952090224315186,0.9999998245806581,True,True,
0.0,ramp,60.0,gamma_rtd,0.44517744,1.0000000000000009,0.0026176721903721435,0.9999834799687791,0.45,1.0000000000000009,5.436082039793911e-05,0.9999999919479261,True,True,
0.0,ramp,60.0,gamma_rtd,0.48957418,1.0000000000000009,0.0028780420322568976,0.9999800328656243,0.5,1.0000000000000009,8.175520000367473e-05,0.9999999827423192,True,True,
0.0,ramp,60.0,gamma_rtd,0.5,1.000000000000001,0.0029391713919861783,0.9999791763198677,0.5500000000000151,1.000000000000001,0.0003003183581384717,0.9999997820305984,True,True,
0.0,ramp,60.0,gamma_rtd,0.53839852,1.0000000000000009,0.0031642639996653384,0.9999758675050122,0.5500000000000151,1.0000000000000009,9.245445146807854e-05,0.9999999778849761,True,True,
0.0,ramp,60.0,gamma_rtd,0.59209203,1.0000000000000009,0.0034788852715050517,0.9999708347319732,0.6000000000000152,1.0000000000000007,8.510336189654909e-05,0.9999999804282154,True,True,
0.0,ramp,60.0,gamma_rtd,0.65114029,1.0000000000000009,0.003824702106788576,0.9999647545593914,0.7,1.0000000000000009,0.00030048351618236366,0.9999997807697146,True,True,
0.0,ramp,60.0,gamma_rtd,0.71607733,1.000000000000001,0.004204783555308637,0.999957409839795,0.75,1.000000000000001,0.00022242072974532672,0.9999998779399495,True,True,
0.0,ramp,60.0,gamma_rtd,0.75,1.0000000000000013,0.004403241646716531,0.9999532994196767,0.8000000000000151,1.0000000000000013,0.00031309889902331666,0.9999997611117134,True,True,
0.0,ramp,60.0,gamma_rtd,0.78749042,1.0000000000000013,0.0046224967878246825,0.9999485386646207,0.8000000000000151,1.0000000000000013,0.00013193446732226286,0.9999999532362166,True,True,
0.0,ramp,60.0,gamma_rtd,0.8660254,1.0000000000000007,0.005081535050101342,0.9999378252229372,0.9,1.0000000000000007,0.0002381070545852898,0.9999998580812441,True,True,
0.0,ramp,60.0,gamma_rtd,0.95239254,1.0000000000000009,0.005585948051784228,0.999924888821389,1.0,1.0000000000000009,0.00031806360405894224,0.9999997499312313,True,True,
0.0,ramp,60.0,gamma_rtd,1.0,1.0000000000000013,0.00586380993739981,0.999917242376226,1.0500000000000151,1.000000000000001,0.000335893810366212,0.9999997209100929,True,True,
0.0,ramp,60.0,gamma_rtd,1.04737292,1.0000000000000009,0.006140174582401287,0.9999092707157579,1.0500000000000151,1.0000000000000009,0.0001660074592780683,0.9999999214067837,True,True,
0.0,ramp,60.0,gamma_rtd,1.15182551,1.0000000000000009,0.006749078219728256,0.9998904183110846,1.2,1.0000000000000009,0.00034615796222562225,0.9999996994662096,True,True,
0.0,ramp,60.0,gamma_rtd,1.26669498,1.0000000000000009,0.007417986086264617,0.9998676662252044,1.3000000000000151,1.0000000000000009,0.0002988663668615462,0.9999997669114318,True,True,
0.0,ramp,60.0,gamma_rtd,1.39302016,1.0000000000000013,0.00815272992089424,0.9998402136485698,1.4,1.0000000000000013,0.0002575108954428096,0.9999998125826639,True,True,
0.0,ramp,60.0,gamma_rtd,1.53194353,1.0000000000000009,0.008959691357370438,0.9998070972388927,1.5500000000000151,1.0000000000000009,0.00031399670769449684,0.999999727684544,True,True,
0.0,ramp,60.0,gamma_rtd,1.68472147,1.0000000000000009,0.009845849444456241,0.9997671587950375,1.7,1.0000000000000009,0.000351411767578165,0.9999996557428442,True,True,
0.0,ramp,60.0,gamma_rtd,1.85273568,1.0000000000000009,0.010818832320977693,0.9997190066775336,1.9,1.0000000000000009,0.00048616007021645675,0.9999993765473266,True,True,
0.0,ramp,60.0,gamma_rtd,2.0,1.0000000000000009,0.011670313998438162,0.9996731793952028,2.0500000000000154,1.0000000000000009,0.0005351824973930903,0.9999992424313179,True,True,
0.0,ramp,60.0,gamma_rtd,2.03750564,1.0000000000000009,0.011886971706340652,0.9996609699032175,2.0500000000000154,1.0000000000000009,0.0004563912742971415,0.9999994155714786,True,True,
0.0,ramp,60.0,gamma_rtd,2.24070237,1.0000000000000009,0.0130593610185125,0.9995910435751637,2.25,1.0000000000000009,0.0005211988850161332,0.9999992354465763,True,True,
0.0,ramp,60.0,gamma_rtd,2.46416355,1.0000000000000009,0.014345916603755286,0.9995068241623338,2.5,1.0000000000000009,0.0006406098738683768,0.9999988776026142,True,True,
0.0,ramp,60.0,gamma_rtd,2.70991009,1.0000000000000009,0.01575744156227567,0.9994054329355329,2.75,1.0000000000000009,0.0007367395106219745,0.999998517618934,True,True,
0.0,ramp,60.0,gamma_rtd,2.9801645,1.0000000000000007,0.01730569290774885,0.9992834255395523,3.0,1.0000000000000007,0.0008063550135026315,0.9999981901566832,True,True,
0.0,ramp,60.0,gamma_rtd,3.0,1.0000000000000009,0.0174191608050434,0.9992740404201025,3.0500000000000154,1.0000000000000009,0.0008663457957814575,0.9999979628375665,True,True,
0.0,ramp,60.0,gamma_rtd,3.27737088,1.0000000000000009,0.0190034494757566,0.9991366856631605,3.3000000000000154,1.0000000000000009,0.0009302975238255593,0.9999975978204728,True,True,
0.0,ramp,60.0,gamma_rtd,3.60421712,1.0000000000000009,0.0208645820711657,0.9989603002353079,3.65,1.0000000000000009,0.0011024462081081782,0.9999966771122611,True,True,
0.0,ramp,60.0,gamma_rtd,3.7,1.0000000000000007,0.021408809676640966,0.9989056603087247,3.75,1.0000000000000007,0.0011512364345450628,0.9999963854012456,True,True,
0.0,ramp,60.0,gamma_rtd,3.96365914,1.0000000000000009,0.022904122548037014,0.9987484137043127,4.0,1.0000000000000009,0.0012469584153661439,0.9999957257062414,True,True,
0.0,ramp,60.0,gamma_rtd,4.35894766,1.0000000000000009,0.025138331779179603,0.9984940585202692,4.4,1.0000000000000009,0.0014381628244004418,0.9999943333915966,True,True,
0.0,ramp,60.0,gamma_rtd,4.79365758,1.0000000000000009,0.02758476347022116,0.9981889590891619,4.800000000000015,1.0000000000000009,0.001620976433729233,0.9999927265986349,True,True,
0.0,ramp,60.0,gamma_rtd,5.0,1.0000000000000009,0.028742110573451805,0.9980349706979315,5.0,1.0000000000000009,0.0017238227527785048,0.9999917731840318,True,True,
0.0,ramp,60.0,gamma_rtd,5.27172033,1.0000000000000009,0.030262321562503452,0.9978233064318536,5.300000000000015,1.0000000000000009,0.0018861268756928185,0.9999902504338788,True,True,
0.0,ramp,60.0,gamma_rtd,5.79745941,1.0000000000000013,0.033191307175902116,0.997385501212636,5.800000000000015,1.0000000000000013,0.002155344353051939,0.9999872300929441,True,True,
0.0,ramp,60.0,gamma_rtd,6.37562949,1.0000000000000009,0.036393450645396036,0.9968618634154413,6.4,1.0000000000000009,0.0025011555564604868,0.9999829608048804,True,True,
0.0,ramp,60.0,gamma_rtd,7.01145942,1.0000000000000009,0.0398919225303669,0.9962363081820633,7.050000000000015,1.0000000000000009,0.002896351243524053,0.9999773184230121,True,True,
0.0,ramp,60.0,gamma_rtd,7.71069952,1.0000000000000013,0.043711315647431186,0.9954899893037147,7.75,1.0000000000000013,0.0033387496693030897,0.999969996917165,True,True,
0.0,ramp,60.0,gamma_rtd,8.47967356,1.0000000000000009,0.04787758796176247,0.9946009148954656,8.5,1.0000000000000009,0.003833996221474167,0.9999605138621134,True,True,
0.0,ramp,60.0,gamma_rtd,9.32533598,1.0000000000000009,0.05241795392187487,0.9935435441869758,9.35,1.0000000000000009,0.0044273328710941326,0.9999476862976101,True,True,
0.0,ramp,60.0,gamma_rtd,10.0,1.0000000000000009,0.05600893614052709,0.9926423782791312,10.0,1.0000000000000009,0.0049013647274111765,0.9999359769793056,True,True,
0.0,ramp,60.0,gamma_rtd,10.25533478,1.0000000000000009,0.05736070757476772,0.9922883810643424,10.300000000000015,1.0000000000000009,0.0051252589740767625,0.9999304965426725,True,True,
0.0,ramp,60.0,gamma_rtd,11.27808066,1.0000000000000009,0.06273495787229029,0.9908015889777765,11.3,1.0000000000000009,0.005893956359744968,0.999908441872923,True,True,
0.0,ramp,60.0,gamma_rtd,12.40282313,1.000000000000001,0.0685702545892132,0.9890446635010914,12.4,1.000000000000001,0.006785573314284886,0.9998792227006289,True,True,
0.0,ramp,60.0,gamma_rtd,13.63973412,1.0000000000000009,0.07489608316721905,0.986974213021129,13.65,1.0000000000000009,0.007845369882614337,0.9998399707383072,True,True,
0.0,ramp,60.0,gamma_rtd,15.0,1.0000000000000009,0.08174121713457415,0.9845419110083949,15.0,1.0000000000000009,0.009052065959520657,0.9997885003878172,True,True,
0.0,sinusoid,2.0,plug,0.05,1.0,0.05570492786552993,0.9874886453553595,0.05,1.0,4.733910309108469e-15,1.0,True,True,
0.0,sinusoid,2.0,plug,0.05498641,0.9987721803685387,0.06119684099142267,0.984884319126965,0.05,0.9987721803685387,0.005512064420642523,0.9998799696042143,True,True,
0.0,sinusoid,2.0,plug,0.0604701,0.9974219138973064,0.06724805984146015,0.9817321155522342,0.05,0.9974219138973064,0.01157383081022785,0.9994696489256568,True,True,
0.0,sinusoid,2.0,plug,0.06650068,0.9959369849578315,0.07391335351750103,0.9779185479300878,0.05,0.9959369849578315,0.018240138926445257,0.9986802622594051,True,True,
0.0,sinusoid,2.0,plug,0.07313267,0.9943039689167017,0.08125299656760131,0.973308344212975,0.05,0.9943039689167017,0.025571256126400897,0.9974023910278446,True,True,
0.0,sinusoid,2.0,plug,0.08042606,0.9951802463501677,0.08933339049587183,0.9677412399545338,0.1,0.9951802463501661,0.02162851624352275,0.9981426489693697,True,True,
0.0,sinusoid,2.0,plug,0.0884468,0.9971552187312658,0.0982276079736121,0.9610289613710488,0.1,0.9971552187312618,0.012765880239991433,0.9993542453796531,True,True,
0.0,sinusoid,2.0,plug,0.09726744,0.9993271530395248,0.10801610324727273,0.9529526287326195,0.1,0.9993271530395181,0.003019382829745089,0.999963994207746,False,True,NRMSE
0.0,sinusoid,2.0,plug,0.1,0.9999999999999925,0.11104973894345332,0.9503068431629845,0.1,0.999999999999985,3.352636478530898e-15,1.0,False,True,NRMSE
0.0,sinusoid,2.0,plug,0.10696774,0.9982843111659724,0.11860590274952093,0.9432362999033513,0.1,0.9982843111659628,0.007702261094915409,0.9997654351536918,False,True,NRMSE+r
0.0,sinusoid,2.0,plug,0.11763544,0.9956575693853141,0.13021951902551843,0.9314974983881429,0.1,0.9956575693853015,0.01949452238507579,0.9984920548506473,False,True,NRMSE+r
0.0,sinusoid,2.0,plug,0.12936701,0.99491947309232,0.14304017448868925,0.9173475383298857,0.15,0.99491947309232,0.02263953456075733,0.9979903963446978,False,True,NRMSE+r
