time_min,C_in,C_f,S,T_min,tau_transport_min,tau_sensor_min,topology
17.350000,0.4191121558,0.0870643497,0.0575709038,10,5,1,gamma_rtd
17.400000,0.4256417813,0.0890900995,0.0590093161,10,5,1,gamma_rtd
17.450000,0.4322132055,0.0911518294,0.0604763732,10,5,1,gamma_rtd
17.500000,0.4388252373,0.0932498674,0.0619724329,10,5,1,gamma_rtd
17.550000,0.4454766507,0.0953845360,0.0634978514,10,5,1,gamma_rtd
17.600000,0.4521661841,0.0975561521,0.0650529833,10,5,1,gamma_rtd
17.650000,0.4588925413,0.0997650262,0.0666381816,10,5,1,gamma_rtd
17.700000,0.4656543910,0.1020114630,0.0682537969,10,5,1,gamma_rtd
17.750000,0.4724503674,0.1042957602,0.0699001777,10,5,1,gamma_rtd
17.800000,0.4792790706,0.1066182089,0.0715776700,10,5,1,gamma_rtd
17.850000,0.4861390664,0.1089790930,0.0732866173,10,5,1,gamma_rtd
17.900000,0.4930288868,0.1113786888,0.0750273599,10,5,1,gamma_rtd
17.950000,0.4999470306,0.1138172652,0.0768002351,10,5,1,gamma_rtd
18.000000,0.5068919635,0.1162950830,0.0786055770,10,5,1,gamma_rtd
18.050000,0.5138621186,0.1188123945,0.0804437159,10,5,1,gamma_rtd
18.100000,0.5208558967,0.1213694438,0.0823149784,10,5,1,gamma_rtd
18.150000,0.5278716669,0.1239664660,0.0842196871,10,5,1,gamma_rtd
18.200000,0.5349077669,0.1266036870,0.0861581604,10,5,1,gamma_rtd
18.250000,0.5419625037,0.1292813235,0.0881307120,10,5,1,gamma_rtd
18.300000,0.5490341542,0.1319995823,0.0901376510,10,5,1,gamma_rtd
18.350000,0.5561209652,0.1347586602,0.0921792815,10,5,1,gamma_rtd
18.400000,0.5632211549,0.1375587438,0.0942559023,10,5,1,gamma_rtd
18.450000,0.5703329127,0.1404000093,0.0963678068,10,5,1,gamma_rtd
18.500000,0.5774544002,0.1432826218,0.0985152827,10,5,1,gamma_rtd
18.550000,0.5845837520,0.1462067354,0.1006986116,10,5,1,gamma_rtd
18.600000,0.5917190761,0.1491724928,0.1029180690,10,5,1,gamma_rtd
18.650000,0.5988584548,0.1521800249,0.1051739238,10,5,1,gamma_rtd
18.700000,0.6059999455,0.1552294507,0.1074664384,10,5,1,gamma_rtd
18.750000,0.6131415814,0.1583208770,0.1097958680,10,5,1,gamma_rtd
18.800000,0.6202813722,0.1614543980,0.1121624606,10,5,1,gamma_rtd
18.850000,0.6274173052,0.1646300952,0.1145664568,10,5,1,gamma_rtd
18.900000,0.6345473459,0.1678480369,0.1170080893,10,5,1,gamma_rtd
18.950000,0.6416694393,0.1711082782,0.1194875828,10,5,1,gamma_rtd
19.000000,0.6487815100,0.1744108604,0.1220051538,10,5,1,gamma_rtd
19.050000,0.6558814642,0.1777558111,0.1245610103,10,5,1,gamma_rtd
19.100000,0.6629671896,0.1811431439,0.1271553513,10,5,1,gamma_rtd
19.150000,0.6700365573,0.1845728577,0.1297883670,10,5,1,gamma_rtd
19.200000,0.6770874221,0.1880449370,0.1324602382,10,5,1,gamma_rtd
19.250000,0.6841176240,0.1915593514,0.1351711359,10,5,1,gamma_rtd
19.300000,0.6911249889,0.1951160555,0.1379212216,10,5,1,gamma_rtd
19.350000,0.6981073301,0.1987149882,0.1407106466,10,5,1,gamma_rtd
19.400000,0.7050624487,0.2023560732,0.1435395517,10,5,1,gamma_rtd
19.450000,0.7119881356,0.2060392182,0.1464080673,10,5,1,gamma_rtd
19.500000,0.7188821716,0.2097643150,0.1493163129,10,5,1,gamma_rtd
19.550000,0.7257423296,0.2135312390,0.1522643967,10,5,1,gamma_rtd
19.600000,0.7325663750,0.2173398493,0.1552524159,10,5,1,gamma_rtd
19.650000,0.7393520672,0.2211899882,0.1582804557,10,5,1,gamma_rtd
19.700000,0.7460971605,0.2250814814,0.1613485898,10,5,1,gamma_rtd
19.750000,0.7527994058,0.2290141374,0.1644568796,10,5,1,gamma_rtd
19.800000,0.7594565515,0.2329877474,0.1676053743,10,5,1,gamma_rtd
19.850000,0.7660663446,0.2370020854,0.1707941102,10,5,1,gamma_rtd
19.900000,0.7726265323,0.2410569077,0.1740231113,10,5,1,gamma_rtd
19.950000,0.7791348629,0.2451519529,0.1772923881,10,5,1,gamma_rtd
20.000000,0.7855890874,0.2492869419,0.1806019381,10,5,1,gamma_rtd
20.050000,0.7919869606,0.2534615773,0.1839517453,10,5,1,gamma_rtd
20.100000,0.7983262422,0.2576755438,0.1873417798,10,5,1,gamma_rtd
20.150000,0.8046046984,0.2619285077,0.1907719979,10,5,1,gamma_rtd
20.200000,0.8108201033,0.2662201170,0.1942423419,10,5,1,gamma_rtd
20.250000,0.8169702396,0.2705500009,0.1977527394,10,5,1,gamma_rtd
20.300000,0.8230529004,0.2749177705,0.2013031037,10,5,1,gamma_rtd
20.350000,0.8290658906,0.2793230177,0.2048933334,10,5,1,gamma_rtd
20.400000,0.8350070277,0.2837653160,0.2085233119,10,5,1,gamma_rtd
20.450000,0.8408741435,0.2882442198,0.2121929078,10,5,1,gamma_rtd
20.500000,0.8466650854,0.2927592647,0.2159019740,10,5,1,gamma_rtd
20.550000,0.8523777175,0.2973099674,0.2196503483,10,5,1,gamma_rtd
20.600000,0.8580099221,0.3018958255,0.2234378526,10,5,1,gamma_rtd
20.650000,0.8635596010,0.3065163176,0.2272642931,10,5,1,gamma_rtd
20.700000,0.8690246764,0.3111709031,0.2311294600,10,5,1,gamma_rtd
20.750000,0.8744030929,0.3158590227,0.2350331272,10,5,1,gamma_rtd
20.800000,0.8796928181,0.3205800976,0.2389750527,10,5,1,gamma_rtd
20.850000,0.8848918443,0.3253335303,0.2429549777,10,5,1,gamma_rtd
20.900000,0.8899981897,0.3301187041,0.2469726271,10,5,1,gamma_rtd
20.950000,0.8950098994,0.3349349834,0.2510277091,10,5,1,gamma_rtd
21.000000,0.8999250469,0.3397817135,0.2551199152,10,5,1,gamma_rtd
21.050000,0.9047417354,0.3446582210,0.2592489198,10,5,1,gamma_rtd
21.100000,0.9094580987,0.3495638135,0.2634143806,10,5,1,gamma_rtd
21.150000,0.9140723026,0.3544977801,0.2676159380,10,5,1,gamma_rtd
21.200000,0.9185825461,0.3594593910,0.2718532154,10,5,1,gamma_rtd
21.250000,0.9229870626,0.3644478980,0.2761258190,10,5,1,gamma_rtd
21.300000,0.9272841209,0.3694625345,0.2804333376,10,5,1,gamma_rtd
21.350000,0.9314720265,0.3745025155,0.2847753428,10,5,1,gamma_rtd
21.400000,0.9355491225,0.3795670380,0.2891513887,10,5,1,gamma_rtd
21.450000,0.9395137909,0.3846552808,0.2935610119,10,5,1,gamma_rtd
21.500000,0.9433644537,0.3897664051,0.2980037318,10,5,1,gamma_rtd
21.550000,0.9470995736,0.3948995542,0.3024790502,10,5,1,gamma_rtd
21.600000,0.9507176554,0.4000538540,0.3069864514,10,5,1,gamma_rtd
21.650000,0.9542172470,0.4052284133,0.3115254022,10,5,1,gamma_rtd
21.700000,0.9575969399,0.4104223235,0.3160953519,10,5,1,gamma_rtd
21.750000,0.9608553708,0.4156346597,0.3206957326,10,5,1,gamma_rtd
21.800000,0.9639912219,0.4208644797,0.3253259587,10,5,1,gamma_rtd
21.850000,0.9670032223,0.4261108257,0.3299854274,10,5,1,gamma_rtd
21.900000,0.9698901486,0.4313727231,0.3346735184,10,5,1,gamma_rtd
21.950000,0.9726508255,0.4366491821,0.3393895943,10,5,1,gamma_rtd
22.000000,0.9752841273,0.4419391969,0.3441330003,10,5,1,gamma_rtd
22.050000,0.9777889779,0.4472417468,0.3489030648,10,5,1,gamma_rtd
22.100000,0.9801643519,0.4525557959,0.3536990989,10,5,1,gamma_rtd
22.150000,0.9824092755,0.4578802940,0.3585203969,10,5,1,gamma_rtd
22.200000,0.9845228265,0.4632141764,0.3633662363,10,5,1,gamma_rtd
22.250000,0.9865041357,0.4685563644,0.3682358778,10,5,1,gamma_rtd
22.300000,0.9883523870,0.4739057659,0.3731285657,10,5,1,gamma_rtd
22.350000,0.9900668182,0.4792612756,0.3780435277,10,5,1,gamma_rtd
22.400000,0.9916467213,0.4846217752,0.3829799755,10,5,1,gamma_rtd
22.450000,0.9930914433,0.4899861340,0.3879371046,10,5,1,gamma_rtd
22.500000,0.9944003863,0.4953532093,0.3929140945,10,5,1,gamma_rtd
22.550000,0.9955730081,0.5007218466,0.3979101091,10,5,1,gamma_rtd
22.600000,0.9966088228,0.5060908804,0.4029242967,10,5,1,gamma_rtd
22.650000,0.9975074004,0.5114591341,0.4079557903,10,5,1,gamma_rtd
22.700000,0.9982683682,0.5168254210,0.4130037080,10,5,1,gamma_rtd
22.750000,0.9988914099,0.5221885442,0.4180671527,10,5,1,gamma_rtd
22.800000,0.9993762668,0.5275472975,0.4231452129,10,5,1,gamma_rtd
22.850000,0.9997227372,0.5329004656,0.4282369626,10,5,1,gamma_rtd
22.900000,0.9999306771,0.5382468248,0.4333414619,10,5,1,gamma_rtd
22.950000,1.0000000000,0.5435851431,0.4384577568,10,5,1,gamma_rtd
23.000000,0.9999306771,0.5489141811,0.4435848799,10,5,1,gamma_rtd
23.050000,0.9997227372,0.5542326922,0.4487218506,10,5,1,gamma_rtd
23.100000,0.9993762668,0.5595394234,0.4538676750,10,5,1,gamma_rtd
23.150000,0.9988914099,0.5648331156,0.4590213470,10,5,1,gamma_rtd
23.200000,0.9982683682,0.5701125039,0.4641818479,10,5,1,gamma_rtd
23.250000,0.9975074004,0.5753763186,0.4693481469,10,5,1,gamma_rtd
23.300000,0.9966088228,0.5806232856,0.4745192019,10,5,1,gamma_rtd
23.350000,0.9955730081,0.5858521267,0.4796939591,10,5,1,gamma_rtd
23.400000,0.9944003863,0.5910615603,0.4848713540,10,5,1,gamma_rtd
23.450000,0.9930914433,0.5962503021,0.4900503115,10,5,1,gamma_rtd
23.500000,0.9916467213,0.6014170652,0.4952297462,10,5,1,gamma_rtd
23.550000,0.9900668182,0.6065605612,0.5004085628,10,5,1,gamma_rtd
23.600000,0.9883523870,0.6116795004,0.5055856569,10,5,1,gamma_rtd
23.650000,0.9865041357,0.6167725927,0.5107599147,10,5,1,gamma_rtd
23.700000,0.9845228265,0.6218385476,0.5159302140,10,5,1,gamma_rtd
23.750000,0.9824092755,0.6268760755,0.5210954244,10,5,1,gamma_rtd
23.800000,0.9801643519,0.6318838876,0.5262544076,10,5,1,gamma_rtd
23.850000,0.9777889779,0.6368606970,0.5314060181,10,5,1,gamma_rtd
23.900000,0.9752841273,0.6418052190,0.5365491035,10,5,1,gamma_rtd
23.950000,0.9726508255,0.6467161717,0.5416825048,10,5,1,gamma_rtd
24.000000,0.9698901486,0.6515922768,0.5468050572,10,5,1,gamma_rtd
24.050000,0.9670032223,0.6564322597,0.5519155902,10,5,1,gamma_rtd
24.100000,0.9639912219,0.6612348509,0.5570129283,10,5,1,gamma_rtd
24.150000,0.9608553708,0.6659987856,0.5620958915,10,5,1,gamma_rtd
24.200000,0.9575969399,0.6707228051,0.5671632954,10,5,1,gamma_rtd
24.250000,0.9542172470,0.6754056570,0.5722139523,10,5,1,gamma_rtd
24.300000,0.9507176554,0.6800460957,0.5772466711,10,5,1,gamma_rtd
24.350000,0.9470995736,0.6846428834,0.5822602582,10,5,1,gamma_rtd
24.400000,0.9433644537,0.6891947903,0.5872535178,10,5,1,gamma_rtd
24.450000,0.9395137909,0.6937005951,0.5922252523,10,5,1,gamma_rtd
24.500000,0.9355491225,0.6981590861,0.5971742632,10,5,1,gamma_rtd
24.550000,0.9314720265,0.7025690612,0.6020993511,10,5,1,gamma_rtd
24.600000,0.9272841209,0.7069293289,0.6069993167,10,5,1,gamma_rtd
24.650000,0.9229870626,0.7112387086,0.6118729609,10,5,1,gamma_rtd
24.700000,0.9185825461,0.7154960312,0.6167190856,10,5,1,gamma_rtd
24.750000,0.9140723026,0.7197001398,0.6215364941,10,5,1,gamma_rtd
24.800000,0.9094580987,0.7238498901,0.6263239916,10,5,1,gamma_rtd
24.850000,0.9047417354,0.7279441510,0.6310803858,10,5,1,gamma_rtd
24.900000,0.8999250469,0.7319818052,0.6358044874,10,5,1,gamma_rtd
24.950000,0.8950098994,0.7359617495,0.6404951105,10,5,1,gamma_rtd
25.000000,0.8899981897,0.7398828958,0.6451510734,10,5,1,gamma_rtd
25.050000,0.8848918443,0.7437441711,0.6497711989,10,5,1,gamma_rtd
25.100000,0.8796928181,0.7475445183,0.6543543149,10,5,1,gamma_rtd
25.150000,0.8744030929,0.7512828968,0.6588992547,10,5,1,gamma_rtd
25.200000,0.8690246764,0.7549582826,0.6634048581,10,5,1,gamma_rtd
25.250000,0.8635596010,0.7585696692,0.6678699713,10,5,1,gamma_rtd
25.300000,0.8580099221,0.7621160679,0.6722934478,10,5,1,gamma_rtd
25.350000,0.8523777175,0.7655965083,0.6766741486,10,5,1,gamma_rtd
25.400000,0.8466650854,0.7690100387,0.6810109433,10,5,1,gamma_rtd
25.450000,0.8408741435,0.7723557268,0.6853027098,10,5,1,gamma_rtd
25.500000,0.8350070277,0.7756326597,0.6895483355,10,5,1,gamma_rtd
25.550000,0.8290658906,0.7788399447,0.6937467176,10,5,1,gamma_rtd
25.600000,0.8230529004,0.7819767098,0.6978967632,10,5,1,gamma_rtd
25.650000,0.8169702396,0.7850421036,0.7019973906,10,5,1,gamma_rtd
25.700000,0.8108201033,0.7880352963,0.7060475291,10,5,1,gamma_rtd
25.750000,0.8046046984,0.7909554798,0.7100461197,10,5,1,gamma_rtd
25.800000,0.7983262422,0.7938018678,0.7139921157,10,5,1,gamma_rtd
25.850000,0.7919869606,0.7965736968,0.7178844833,10,5,1,gamma_rtd
25.900000,0.7855890874,0.7992702260,0.7217222015,10,5,1,gamma_rtd
25.950000,0.7791348629,0.8018907378,0.7255042633,10,5,1,gamma_rtd
26.000000,0.7726265323,0.8044345380,0.7292296756,10,5,1,gamma_rtd
26.050000,0.7660663446,0.8069009563,0.7328974600,10,5,1,gamma_rtd
26.100000,0.7594565515,0.8092893464,0.7365066531,10,5,1,gamma_rtd
26.150000,0.7527994058,0.8115990866,0.7400563069,10,5,1,gamma_rtd
26.200000,0.7460971605,0.8138295797,0.7435454895,10,5,1,gamma_rtd
26.250000,0.7393520672,0.8159802535,0.7469732850,10,5,1,gamma_rtd
26.300000,0.7325663750,0.8180505609,0.7503387946,10,5,1,gamma_rtd
26.350000,0.7257423296,0.8200399804,0.7536411364,10,5,1,gamma_rtd
26.400000,0.7188821716,0.8219480161,0.7568794462,10,5,1,gamma_rtd
26.450000,0.7119881356,0.8237741977,0.7600528778,10,5,1,gamma_rtd
26.500000,0.7050624487,0.8255180813,0.7631606033,10,5,1,gamma_rtd
26.550000,0.6981073301,0.8271792490,0.7662018134,10,5,1,gamma_rtd
26.600000,0.6911249889,0.8287573095,0.7691757180,10,5,1,gamma_rtd
26.650000,0.6841176240,0.8302518976,0.7720815465,10,5,1,gamma_rtd
26.700000,0.6770874221,0.8316626754,0.7749185480,10,5,1,gamma_rtd
26.750000,0.6700365573,0.8329893312,0.7776859917,10,5,1,gamma_rtd
26.800000,0.6629671896,0.8342315805,0.7803831674,10,5,1,gamma_rtd
26.850000,0.6558814642,0.8353891659,0.7830093855,10,5,1,gamma_rtd
26.900000,0.6487815100,0.8364618566,0.7855639776,10,5,1,gamma_rtd
26.950000,0.6416694393,0.8374494494,0.7880462964,10,5,1,gamma_rtd
27.000000,0.6345473459,0.8383517681,0.7904557166,10,5,1,gamma_rtd
27.050000,0.6274173052,0.8391686635,0.7927916346,10,5,1,gamma_rtd
27.100000,0.6202813722,0.8399000139,0.7950534690,10,5,1,gamma_rtd
27.150000,0.6131415814,0.8405457247,0.7972406608,10,5,1,gamma_rtd
27.200000,0.6059999455,0.8411057285,0.7993526737,10,5,1,gamma_rtd
27.250000,0.5988584548,0.8415799850,0.8013889942,10,5,1,gamma_rtd
27.300000,0.5917190761,0.8419684811,0.8033491320,10,5,1,gamma_rtd
27.350000,0.5845837520,0.8422712308,0.8052326198,10,5,1,gamma_rtd
27.400000,0.5774544002,0.8424882750,0.8070390142,10,5,1,gamma_rtd
27.450000,0.5703329127,0.8426196816,0.8087678951,10,5,1,gamma_rtd
27.500000,0.5632211549,0.8426655453,0.8104188662,10,5,1,gamma_rtd
27.550000,0.5561209652,0.8426259874,0.8119915553,10,5,1,gamma_rtd
27.600000,0.5490341542,0.8425011559,0.8134856142,10,5,1,gamma_rtd
27.650000,0.5419625037,0.8422912252,0.8149007188,10,5,1,gamma_rtd
27.700000,0.5349077669,0.8419963958,0.8162365696,10,5,1,gamma_rtd
27.750000,0.5278716669,0.8416168946,0.8174928911,10,5,1,gamma_rtd
27.800000,0.5208558967,0.8411529740,0.8186694327,10,5,1,gamma_rtd
27.850000,0.5138621186,0.8406049126,0.8197659679,10,5,1,gamma_rtd
27.900000,0.5068919635,0.8399730140,0.8207822952,10,5,1,gamma_rtd
27.950000,0.4999470306,0.8392576076,0.8217182376,10,5,1,gamma_rtd
28.000000,0.4930288868,0.8384590475,0.8225736428,10,5,1,gamma_rtd
28.050000,0.4861390664,0.8375777126,0.8233483831,10,5,1,gamma_rtd
28.100000,0.4792790706,0.8366140065,0.8240423557,10,5,1,gamma_rtd
28.150000,0.4724503674,0.8355683570,0.8246554824,10,5,1,gamma_rtd
28.200000,0.4656543910,0.8344412159,0.8251877095,10,5,1,gamma_rtd
28.250000,0.4588925413,0.8332330587,0.8256390084,10,5,1,gamma_rtd
28.300000,0.4521661841,0.8319443843,0.8260093746,10,5,1,gamma_rtd
28.350000,0.4454766507,0.8305757145,0.8262988284,10,5,1,gamma_rtd
28.400000,0.4388252373,0.8291275941,0.8265074146,10,5,1,gamma_rtd
28.450000,0.4322132055,0.8276005902,0.8266352023,10,5,1,gamma_rtd
28.500000,0.4256417813,0.8259952918,0.8266822848,10,5,1,gamma_rtd
28.550000,0.4191121558,0.8243123099,0.8266487798,10,5,1,gamma_rtd
28.600000,0.4126254842,0.8225522766,0.8265348288,10,5,1,gamma_rtd
28.650000,0.4061828866,0.8207158449,0.8263405974,10,5,1,gamma_rtd
28.700000,0.3997854472,0.8188036887,0.8260662750,10,5,1,gamma_rtd
28.750000,0.3934342147,0.8168165018,0.8257120745,10,5,1,gamma_rtd
28.800000,0.3871302022,0.8147549977,0.8252782323,10,5,1,gamma_rtd
28.850000,0.3808743870,0.8126199096,0.8247650081,10,5,1,gamma_rtd
28.900000,0.3746677108,0.8104119893,0.8241726846,10,5,1,gamma_rtd
28.950000,0.3685110800,0.8081320073,0.8235015676,10,5,1,gamma_rtd
29.000000,0.3624053652,0.8057807522,0.8227519853,10,5,1,gamma_rtd
29.050000,0.3563514018,0.8033590301,0.8219242885,10,5,1,gamma_rtd
29.100000,0.3503499900,0.8008676644,0.8210188502,10,5,1,gamma_rtd
29.150000,0.3444018947,0.7983074953,0.8200360652,10,5,1,gamma_rtd
29.200000,0.3385078461,0.7956793793,0.8189763504,10,5,1,gamma_rtd
29.250000,0.3326685396,0.7929841885,0.8178401437,10,5,1,gamma_rtd
29.300000,0.3268846360,0.7902228106,0.8166279044,10,5,1,gamma_rtd
29.350000,0.3211567620,0.7873961482,0.8153401128,10,5,1,gamma_rtd
29.400000,0.3154855100,0.7845051182,0.8139772696,10,5,1,gamma_rtd
29.450000,0.3098714387,0.7815506514,0.8125398958,10,5,1,gamma_rtd
29.500000,0.3043150737,0.7785336923,0.8110285325,10,5,1,gamma_rtd
29.550000,0.2988169068,0.7754551979,0.8094437405,10,5,1,gamma_rtd
29.600000,0.2933773975,0.7723161383,0.8077860997,10,5,1,gamma_rtd
29.650000,0.2879969724,0.7691174950,0.8060562093,10,5,1,gamma_rtd
29.700000,0.2826760264,0.7658602613,0.8042546869,10,5,1,gamma_rtd
29.750000,0.2774149221,0.7625454414,0.8023821687,10,5,1,gamma_rtd
29.800000,0.2722139910,0.7591740501,0.8004393086,10,5,1,gamma_rtd
29.850000,0.2670735337,0.7557471119,0.7984267781,10,5,1,gamma_rtd
29.900000,0.2619938201,0.7522656612,0.7963452663,10,5,1,gamma_rtd
29.950000,0.2569750900,0.7487307411,0.7941954786,10,5,1,gamma_rtd
30.000000,0.2520175533,0.7451434033,0.7919781371,10,5,1,gamma_rtd
30.050000,0.2471213911,0.7415047073,0.7896939802,10,5,1,gamma_rtd
30.100000,0.2422867552,0.7378157203,0.7873437616,10,5,1,gamma_rtd
30.150000,0.2375137696,0.7340775165,0.7849282506,10,5,1,gamma_rtd
30.200000,0.2328025300,0.7302911764,0.7824482310,10,5,1,gamma_rtd
30.250000,0.2281531052,0.7264577866,0.7799045014,10,5,1,gamma_rtd
30.300000,0.2235655369,0.7225784392,0.7772978744,10,5,1,gamma_rtd
30.350000,0.2190398406,0.7186542312,0.7746291761,10,5,1,gamma_rtd
30.400000,0.2145760061,0.7146862642,0.7718992458,10,5,1,gamma_rtd
30.450000,0.2101739976,0.7106756438,0.7691089357,10,5,1,gamma_rtd
30.500000,0.2058337551,0.7066234790,0.7662591105,10,5,1,gamma_rtd
30.550000,0.2015551939,0.7025308820,0.7633506464,10,5,1,gamma_rtd
30.600000,0.1973382060,0.6983989674,0.7603844315,10,5,1,gamma_rtd
30.650000,0.1931826603,0.6942288521,0.7573613647,10,5,1,gamma_rtd
30.700000,0.1890884029,0.6900216543,0.7542823558,10,5,1,gamma_rtd
30.750000,0.1850552583,0.6857784937,0.7511483244,10,5,1,gamma_rtd
30.800000,0.1810830292,0.6815004903,0.7479602001,10,5,1,gamma_rtd
30.850000,0.1771714978,0.6771887646,0.7447189218,10,5,1,gamma_rtd
30.900000,0.1733204258,0.6728444366,0.7414254372,10,5,1,gamma_rtd
30.950000,0.1695295553,0.6684686260,0.7380807023,10,5,1,gamma_rtd
31.000000,0.1657986091,0.6640624508,0.7346856813,10,5,1,gamma_rtd
31.050000,0.1621272917,0.6596270280,0.7312413457,10,5,1,gamma_rtd
31.100000,0.1585152893,0.6551634720,0.7277486742,10,5,1,gamma_rtd
31.150000,0.1549622709,0.6506728953,0.7242086521,10,5,1,gamma_rtd
31.200000,0.1514678886,0.6461564072,0.7206222709,10,5,1,gamma_rtd
31.250000,0.1480317781,0.6416151139,0.7169905279,10,5,1,gamma_rtd
31.300000,0.1446535595,0.6370501176,0.7133144256,10,5,1,gamma_rtd
31.350000,0.1413328376,0.6324625168,0.7095949714,10,5,1,gamma_rtd
31.400000,0.1380692028,0.6278534052,0.7058331772,10,5,1,gamma_rtd
31.450000,0.1348622312,0.6232238719,0.7020300588,10,5,1,gamma_rtd
31.500000,0.1317114857,0.6185750004,0.6981866357,10,5,1,gamma_rtd
31.550000,0.1286165162,0.6139078689,0.6943039305,10,5,1,gamma_rtd
31.600000,0.1255768600,0.6092235493,0.6903829683,10,5,1,gamma_rtd
31.650000,0.1225920428,0.6045231074,0.6864247767,10,5,1,gamma_rtd
31.700000,0.1196615790,0.5998076021,0.6824303852,10,5,1,gamma_rtd
31.750000,0.1167849721,0.5950780854,0.6784008245,10,5,1,gamma_rtd
31.800000,0.1139617156,0.5903356016,0.6743371265,10,5,1,gamma_rtd
31.850000,0.1111912929,0.5855811877,0.6702403238,10,5,1,gamma_rtd
31.900000,0.1084731787,0.5808158723,0.6661114490,10,5,1,gamma_rtd
31.950000,0.1058068386,0.5760406758,0.6619515347,10,5,1,gamma_rtd
32.000000,0.1031917302,0.5712566100,0.6577616127,10,5,1,gamma_rtd
32.050000,0.1006273035,0.5664646776,0.6535427139,10,5,1,gamma_rtd
32.100000,0.0981130013,0.5616658721,0.6492958679,10,5,1,gamma_rtd
32.150000,0.0956482595,0.5568611776,0.6450221026,10,5,1,gamma_rtd
32.200000,0.0932325080,0.5520515683,0.6407224436,10,5,1,gamma_rtd
32.250000,0.0908651708,0.5472380083,0.6363979140,10,5,1,gamma_rtd
32.300000,0.0885456666,0.5424214515,0.6320495340,10,5,1,gamma_rtd
32.350000,0.0862734095,0.5376028412,0.6276783209,10,5,1,gamma_rtd
32.400000,0.0840478090,0.5327831100,0.6232852879,10,5,1,gamma_rtd
32.450000,0.0818682705,0.5279631793,0.6188714446,10,5,1,gamma_rtd
32.500000,0.0797341961,0.5231439595,0.6144377962,10,5,1,gamma_rtd
32.550000,0.0776449847,0.5183263495,0.6099853432,10,5,1,gamma_rtd
32.600000,0.0756000325,0.5135112364,0.6055150813,10,5,1,gamma_rtd
32.650000,0.0735987335,0.5086994957,0.6010280009,10,5,1,gamma_rtd
32.700000,0.0716404796,0.5038919908,0.5965250866,10,5,1,gamma_rtd
32.750000,0.0697246612,0.4990895728,0.5920073172,10,5,1,gamma_rtd
32.800000,0.0678506676,0.4942930806,0.5874756653,10,5,1,gamma_rtd
32.850000,0.0660178875,0.4895033406,0.5829310970,10,5,1,gamma_rtd
32.900000,0.0642257088,0.4847211664,0.5783745716,10,5,1,gamma_rtd
32.950000,0.0624735195,0.4799473589,0.5738070411,10,5,1,gamma_rtd
33.000000,0.0607607079,0.4751827061,0.5692294504,10,5,1,gamma_rtd
33.050000,0.0590866628,0.4704279829,0.5646427365,10,5,1,gamma_rtd
33.100000,0.0574507740,0.4656839510,0.5600478288,10,5,1,gamma_rtd
33.150000,0.0558524322,0.4609513589,0.5554456482,10,5,1,gamma_rtd
33.200000,0.0542910301,0.4562309417,0.5508371073,10,5,1,gamma_rtd
33.250000,0.0527659617,0.4515234209,0.5462231102,10,5,1,gamma_rtd
33.300000,0.0512766234,0.4468295048,0.5416045518,10,5,1,gamma_rtd
33.350000,0.0498224138,0.4421498877,0.5369823182,10,5,1,gamma_rtd
33.400000,0.0484027342,0.4374852504,0.5323572860,10,5,1,gamma_rtd
33.450000,0.0470169887,0.4328362599,0.5277303222,10,5,1,gamma_rtd
33.500000,0.0456645845,0.4282035696,0.5231022842,10,5,1,gamma_rtd
33.550000,0.0443449322,0.4235878187,0.5184740193,10,5,1,gamma_rtd
33.600000,0.0430574459,0.4189896328,0.5138463647,10,5,1,gamma_rtd
33.650000,0.0418015436,0.4144096236,0.5092201473,10,5,1,gamma_rtd
33.700000,0.0405766472,0.4098483887,0.5045961835,10,5,1,gamma_rtd
33.750000,0.0393821827,0.4053065119,0.4999752790,10,5,1,gamma_rtd
33.800000,0.0382175807,0.4007845630,0.4953582287,10,5,1,gamma_rtd
33.850000,0.0370822763,0.3962830979,0.4907458166,10,5,1,gamma_rtd
33.900000,0.0359757092,0.3918026585,0.4861388155,10,5,1,gamma_rtd
33.950000,0.0348973241,0.3873437729,0.4815379868,10,5,1,gamma_rtd
34.000000,0.0338465709,0.3829069551,0.4769440808,10,5,1,gamma_rtd
34.050000,0.0328229044,0.3784927054,0.4723578361,10,5,1,gamma_rtd
34.100000,0.0318257851,0.3741015101,0.4677799796,10,5,1,gamma_rtd
34.150000,0.0308546787,0.3697338419,0.4632112267,10,5,1,gamma_rtd
34.200000,0.0299090567,0.3653901596,0.4586522809,10,5,1,gamma_rtd
34.250000,0.0289883962,0.3610709082,0.4541038336,10,5,1,gamma_rtd
34.300000,0.0280921802,0.3567765193,0.4495665642,10,5,1,gamma_rtd
34.350000,0.0272198976,0.3525074108,0.4450411404,10,5,1,gamma_rtd
34.400000,0.0263710434,0.3482639869,0.4405282171,10,5,1,gamma_rtd
34.450000,0.0255451187,0.3440466387,0.4360284375,10,5,1,gamma_rtd
34.500000,0.0247416307,0.3398557435,0.4315424322,10,5,1,gamma_rtd
34.550000,0.0239600931,0.3356916658,0.4270708197,10,5,1,gamma_rtd
34.600000,0.0232000258,0.3315547565,0.4226142057,10,5,1,gamma_rtd
34.650000,0.0224609550,0.3274453536,0.4181731840,10,5,1,gamma_rtd
34.700000,0.0217424136,0.3233637820,0.4137483355,10,5,1,gamma_rtd
34.750000,0.0210439409,0.3193103537,0.4093402288,10,5,1,gamma_rtd
