trace_id,time_min,tau_transport_min,modeled_signal,modeled_normalized_to_source,pass_strict
Choi_2020_C,11.250000,5,25.67298205,0.5421456457,FAIL
Choi_2020_C,11.500000,5,26.06061146,0.5587992549,FAIL
Choi_2020_C,11.750000,5,26.46537741,0.5761890966,FAIL
Choi_2020_C,12.000000,5,26.8504027,0.5927308258,FAIL
Choi_2020_C,12.250000,5,27.21665008,0.6084658052,FAIL
Choi_2020_C,12.500000,5,27.58003232,0.6240776904,FAIL
Choi_2020_C,12.750000,5,27.94068915,0.6395724845,FAIL
Choi_2020_C,13.000000,5,28.29577849,0.6548280841,FAIL
Choi_2020_C,13.250000,5,28.64557186,0.6698561547,FAIL
Choi_2020_C,13.500000,5,28.98430438,0.6844090215,FAIL
Choi_2020_C,13.750000,5,29.31251551,0.6985098605,FAIL
Choi_2020_C,14.000000,5,29.62771899,0.7120518554,FAIL
Choi_2020_C,14.250000,5,29.93054919,0.7250622613,FAIL
Choi_2020_C,14.500000,5,30.22163397,0.7375680518,FAIL
Choi_2020_C,14.750000,5,30.50154616,0.7495938374,FAIL
Choi_2020_C,15.000000,5,30.76478309,0.7609032088,FAIL
Choi_2020_C,15.250000,5,31.01215803,0.7715311061,FAIL
Choi_2020_C,15.500000,5,31.22644823,0.7807375936,FAIL
Choi_2020_C,15.750000,5,31.40926726,0.7885919941,FAIL
Choi_2020_C,16.000000,5,31.57417192,0.7956767452,FAIL
Choi_2020_C,16.250000,5,31.72203592,0.8020293832,FAIL
Choi_2020_C,16.500000,5,31.7906056,0.8049753222,FAIL
Choi_2020_C,16.750000,5,31.78374818,0.804680709,FAIL
Choi_2020_C,17.000000,5,31.68714595,0.8005304156,FAIL
Choi_2020_C,17.250000,5,31.50517582,0.7927124858,FAIL
Choi_2020_C,17.500000,5,31.30803658,0.7842428501,FAIL
Choi_2020_C,17.750000,5,31.09646804,0.7751532926,FAIL
Choi_2020_C,18.000000,5,30.96278945,0.7694100983,FAIL
Choi_2020_C,18.250000,5,30.90320207,0.7668500634,FAIL
Choi_2020_C,18.500000,5,30.9501339,0.7688663816,FAIL
Choi_2020_C,18.750000,5,31.09838992,0.7752358617,FAIL
Choi_2020_C,19.000000,5,31.25143735,0.781811194,FAIL
Choi_2020_C,19.250000,5,31.40904252,0.788582339,FAIL
Choi_2020_C,19.500000,5,31.56795937,0.7954098371,FAIL
Choi_2020_C,19.750000,5,31.72812392,0.80229094,FAIL
Choi_2020_C,20.000000,5,31.89549849,0.8094818049,FAIL
Choi_2020_C,20.250000,5,32.06973145,0.8169673245,FAIL
Choi_2020_C,20.500000,5,32.2504883,0.8247331284,FAIL
Choi_2020_C,20.750000,5,32.43745087,0.8327655468,FAIL
Choi_2020_C,21.000000,5,32.61978206,0.8405989887,FAIL
Choi_2020_C,21.250000,5,32.79770775,0.8482431582,FAIL
Choi_2020_C,21.500000,5,32.96846779,0.8555794719,FAIL
Choi_2020_C,21.750000,5,33.13241165,0.8626229442,FAIL
Choi_2020_C,22.000000,5,33.28236109,0.8690651784,FAIL
Choi_2020_C,22.250000,5,33.41899863,0.8749354972,FAIL
Choi_2020_C,22.500000,5,33.53243906,0.8798092051,FAIL
Choi_2020_C,22.750000,5,33.6238137,0.8837349074,FAIL
Choi_2020_C,23.000000,5,33.68971184,0.8865660697,FAIL
Choi_2020_C,23.250000,5,33.73137596,0.8883560733,FAIL
Choi_2020_C,23.500000,5,33.74850048,0.8890917891,FAIL
Choi_2020_C,23.750000,5,33.74228221,0.8888246353,FAIL
Choi_2020_C,24.000000,5,33.70932392,0.887408658,FAIL
Choi_2020_C,24.250000,5,33.65092975,0.8848998861,FAIL
Choi_2020_C,24.500000,5,33.56987648,0.881417618,FAIL
Choi_2020_C,24.750000,5,33.46726921,0.877009332,FAIL
Choi_2020_C,25.000000,5,33.36215549,0.8724933619,FAIL
Choi_2020_C,25.250000,5,33.25465756,0.8678749596,FAIL
Choi_2020_C,25.500000,5,33.15540175,0.8636106614,FAIL
Choi_2020_C,25.750000,5,33.0639861,0.8596831974,FAIL
Choi_2020_C,26.000000,5,32.98302762,0.8562050019,FAIL
Choi_2020_C,26.250000,5,32.91201632,0.8531541639,FAIL
Choi_2020_C,26.500000,5,32.84298077,0.8501882099,FAIL
Choi_2020_C,26.750000,5,32.77582463,0.847303,FAIL
Choi_2020_C,27.000000,5,32.71043184,0.8444935487,FAIL
Choi_2020_C,27.250000,5,32.64671641,0.8417561612,FAIL
Choi_2020_C,27.500000,5,32.5620889,0.8381203344,FAIL
Choi_2020_C,27.750000,5,32.45756923,0.8336298859,FAIL
Choi_2020_C,28.000000,5,32.3175943,0.8276161839,FAIL
Choi_2020_C,28.250000,5,32.14389329,0.8201535184,FAIL
Choi_2020_C,28.500000,5,31.94413422,0.8115713276,FAIL
Choi_2020_C,28.750000,5,31.71958795,0.8019242114,FAIL
Choi_2020_C,29.000000,5,31.45493013,0.7905537948,FAIL
Choi_2020_C,29.250000,5,31.15211703,0.7775441241,FAIL
Choi_2020_C,29.500000,5,30.8400528,0.7641369994,FAIL
Choi_2020_C,29.750000,5,30.51918861,0.7503518047,FAIL
Choi_2020_C,30.000000,5,30.19295303,0.7363358407,FAIL
Choi_2020_C,30.250000,5,29.86160803,0.7221003621,FAIL
Choi_2020_C,30.500000,5,29.54342353,0.7084302941,FAIL
Choi_2020_C,30.750000,5,29.23775767,0.6952980613,FAIL
Choi_2020_C,31.000000,5,28.94399993,0.682677433,FAIL
Choi_2020_C,31.250000,5,28.66156953,0.6705434581,FAIL
Choi_2020_C,31.500000,5,28.37789209,0.6583559068,FAIL
Choi_2020_C,31.750000,5,28.09302842,0.6461173921,FAIL
Choi_2020_C,32.000000,5,27.8010376,0.6335726756,FAIL
Choi_2020_C,32.250000,5,27.50226722,0.6207366909,FAIL
Choi_2020_C,32.500000,5,27.19404853,0.6074947815,FAIL
Choi_2020_C,32.750000,5,26.87684234,0.5938667445,FAIL
Choi_2020_C,33.000000,5,26.56308454,0.5803868592,FAIL
Choi_2020_C,33.250000,5,26.25260693,0.5670479004,FAIL
Choi_2020_C,33.500000,5,25.9542721,0.5542306283,FAIL
Choi_2020_C,33.750000,5,25.66748785,0.5419096,FAIL
Choi_2020_C,34.000000,5,25.38869145,0.5299317515,FAIL
Choi_2020_C,34.250000,5,25.11749332,0.5182803456,FAIL
Choi_2020_C,34.500000,5,24.84749974,0.5066806902,FAIL
Choi_2020_C,34.750000,5,24.57865196,0.4951302612,FAIL
Choi_2020_C,35.000000,5,24.31691725,0.4838854294,FAIL
Choi_2020_C,35.250000,5,24.06194872,0.4729312907,FAIL
Choi_2020_C,35.500000,5,23.82241454,0.4626402535,FAIL
Choi_2020_C,35.750000,5,23.59756197,0.4529799781,FAIL
Choi_2020_C,36.000000,5,23.38667498,0.4439197018,FAIL
Choi_2020_C,36.250000,5,23.18907246,0.4354301624,FAIL
Choi_2020_C,36.500000,5,22.98759768,0.4267742601,FAIL
Choi_2020_C,36.750000,5,22.78243949,0.4179601086,FAIL
Choi_2020_C,37.000000,5,22.56475498,0.4086077924,FAIL
Choi_2020_C,37.250000,5,22.33515506,0.398743558,FAIL
Choi_2020_C,37.500000,5,22.08673457,0.388070741,FAIL
Choi_2020_C,37.750000,5,21.8204114,0.3766287764,FAIL
Choi_2020_C,38.000000,5,21.54154557,0.3646479451,FAIL
Choi_2020_C,38.250000,5,21.25074879,0.3521545279,FAIL
Choi_2020_C,38.500000,5,20.95760111,0.3395601097,FAIL
Choi_2020_C,38.750000,5,20.66221719,0.3268696164,FAIL
Choi_2020_C,39.000000,5,20.37224114,0.31441146,FAIL
Choi_2020_C,39.250000,5,20.08740922,0.3021743092,FAIL
Choi_2020_C,39.500000,5,19.81046994,0.2902762475,FAIL
Choi_2020_C,39.750000,5,19.54103836,0.2787007371,FAIL
Choi_2020_C,40.000000,5,19.27872395,0.2674309996,FAIL
Choi_2020_C,40.250000,5,19.02317959,0.2564521221,FAIL
Choi_2020_C,40.500000,5,18.77409951,0.2457509669,FAIL
Choi_2020_C,40.750000,5,18.53116842,0.2353139894,FAIL
Choi_2020_C,41.000000,5,18.30459649,0.225579846,FAIL
Choi_2020_C,41.250000,5,18.09358589,0.216514259,FAIL
Choi_2020_C,41.500000,5,17.90037707,0.2082134847,FAIL
Choi_2020_C,41.750000,5,17.72410182,0.2006402225,FAIL
Choi_2020_C,42.000000,5,17.56842118,0.1939517605,FAIL
Choi_2020_C,42.250000,5,17.43233073,0.1881049463,FAIL
Choi_2020_C,42.500000,5,17.2998781,0.1824144227,FAIL
Choi_2020_C,42.750000,5,17.17088588,0.1768725673,FAIL
Choi_2020_C,43.000000,5,17.04218589,0.1713432674,FAIL
Choi_2020_C,43.250000,5,16.9137639,0.1658259109,FAIL
Choi_2020_C,43.500000,5,16.78860573,0.160448777,FAIL
Choi_2020_C,43.750000,5,16.66655221,0.1552050272,FAIL
Choi_2020_C,44.000000,5,16.54893942,0.1501520632,FAIL
Choi_2020_C,44.250000,5,16.43555079,0.1452805804,FAIL
Choi_2020_C,44.500000,5,16.33220346,0.1408404993,FAIL
Choi_2020_C,44.750000,5,16.23840772,0.1368107803,FAIL
Choi_2020_C,45.000000,5,16.15218585,0.133106455,FAIL
Choi_2020_C,45.250000,5,16.07316845,0.1297116536,FAIL
Choi_2020_C,45.500000,5,15.98749472,0.1260308781,FAIL
Choi_2020_C,45.750000,5,15.89548929,0.1220780755,FAIL
Choi_2020_C,46.000000,5,15.79446156,0.1177376508,FAIL
Choi_2020_C,46.250000,5,15.68485157,0.1130285086,FAIL
Choi_2020_C,46.500000,5,15.57758793,0.1084201721,FAIL
Choi_2020_C,46.750000,5,15.4725562,0.1039077248,FAIL
Choi_2020_C,47.000000,5,15.37864572,0.09987307608,FAIL
Choi_2020_C,47.250000,5,15.29531408,0.09629292334,FAIL
Choi_2020_C,47.500000,5,15.22504475,0.09327396252,FAIL
Choi_2020_C,47.750000,5,15.16720067,0.09078882396,FAIL
Choi_2020_C,48.000000,5,15.11668895,0.08861870377,FAIL
Choi_2020_C,48.250000,5,15.073152,0.08674823832,FAIL
Choi_2020_C,48.500000,5,15.03025086,0.08490508941,FAIL
Choi_2020_C,48.750000,5,14.98795454,0.0830879248,FAIL
Choi_2020_C,49.000000,5,14.93269969,0.08071402701,FAIL
Choi_2020_C,49.250000,5,14.86511832,0.07781054826,FAIL
Choi_2020_C,49.500000,5,14.78881099,0.07453217844,FAIL
Choi_2020_C,49.750000,5,14.70420326,0.0708972012,FAIL
Choi_2020_C,50.000000,5,14.62672128,0.06756836583,FAIL
Choi_2020_C,50.250000,5,14.55601754,0.06453074161,FAIL
Choi_2020_C,50.500000,5,14.50678279,0.06241548334,FAIL
Choi_2020_C,50.750000,5,14.47796997,0.0611776067,FAIL
Choi_2020_C,51.000000,5,14.4685831,0.06077432129,FAIL
Choi_2020_C,51.250000,5,14.47767476,0.0611649236,FAIL
Choi_2020_C,51.500000,5,14.50585563,0.06237565007,FAIL
Choi_2020_C,51.750000,5,14.55219472,0.06436650278,FAIL
Choi_2020_C,52.000000,5,14.59776133,0.0663241676,FAIL
Choi_2020_C,52.250000,5,14.64259312,0.06825026311,FAIL
Choi_2020_C,52.500000,5,14.67772778,0.06975974317,FAIL
Choi_2020_C,52.750000,5,14.70363823,0.07087292636,FAIL
Choi_2020_C,53.000000,5,14.72379813,0.07173904989,FAIL
Choi_2020_C,53.250000,5,14.73848791,0.072370163,FAIL
Choi_2020_C,53.500000,5,14.75246127,0.07297049636,FAIL
Choi_2020_C,53.750000,5,14.76575314,0.07354155112,FAIL
Choi_2020_C,54.000000,5,14.77388548,0.07389093848,FAIL
