time_min,C_in,C_f,S,T_min,tau_transport_min,tau_sensor_min,topology
1.450000,0.0002869927,0.0000770282,0.0000569423,30,5,1,gamma_rtd
1.500000,0.0002915763,0.0000783351,0.0000579219,30,5,1,gamma_rtd
1.550000,0.0002962284,0.0000796631,0.0000589175,30,5,1,gamma_rtd
1.600000,0.0003009502,0.0000810123,0.0000599292,30,5,1,gamma_rtd
1.650000,0.0003057425,0.0000823831,0.0000609575,30,5,1,gamma_rtd
1.700000,0.0003106063,0.0000837759,0.0000620024,30,5,1,gamma_rtd
1.750000,0.0003155427,0.0000851909,0.0000630643,30,5,1,gamma_rtd
1.800000,0.0003205525,0.0000866285,0.0000641434,30,5,1,gamma_rtd
1.850000,0.0003256369,0.0000880891,0.0000652401,30,5,1,gamma_rtd
1.900000,0.0003307968,0.0000895729,0.0000663544,30,5,1,gamma_rtd
1.950000,0.0003360334,0.0000910804,0.0000674868,30,5,1,gamma_rtd
2.000000,0.0003413475,0.0000926118,0.0000686375,30,5,1,gamma_rtd
2.050000,0.0003467404,0.0000941675,0.0000698067,30,5,1,gamma_rtd
2.100000,0.0003522130,0.0000957480,0.0000709948,30,5,1,gamma_rtd
2.150000,0.0003577665,0.0000973534,0.0000722020,30,5,1,gamma_rtd
2.200000,0.0003634020,0.0000989844,0.0000734287,30,5,1,gamma_rtd
2.250000,0.0003691205,0.0001006411,0.0000746750,30,5,1,gamma_rtd
2.300000,0.0003749233,0.0001023240,0.0000759414,30,5,1,gamma_rtd
2.350000,0.0003808114,0.0001040335,0.0000772281,30,5,1,gamma_rtd
2.400000,0.0003867860,0.0001057699,0.0000785354,30,5,1,gamma_rtd
2.450000,0.0003928483,0.0001075337,0.0000798637,30,5,1,gamma_rtd
2.500000,0.0003989995,0.0001093253,0.0000812132,30,5,1,gamma_rtd
2.550000,0.0004052407,0.0001111450,0.0000825842,30,5,1,gamma_rtd
2.600000,0.0004115732,0.0001129933,0.0000839771,30,5,1,gamma_rtd
2.650000,0.0004179983,0.0001148706,0.0000853923,30,5,1,gamma_rtd
2.700000,0.0004245171,0.0001167774,0.0000868299,30,5,1,gamma_rtd
2.750000,0.0004311309,0.0001187140,0.0000882905,30,5,1,gamma_rtd
2.800000,0.0004378411,0.0001206809,0.0000897743,30,5,1,gamma_rtd
2.850000,0.0004446488,0.0001226785,0.0000912816,30,5,1,gamma_rtd
2.900000,0.0004515554,0.0001247074,0.0000928128,30,5,1,gamma_rtd
2.950000,0.0004585622,0.0001267678,0.0000943684,30,5,1,gamma_rtd
3.000000,0.0004656706,0.0001288604,0.0000959485,30,5,1,gamma_rtd
3.050000,0.0004728819,0.0001309855,0.0000975536,30,5,1,gamma_rtd
3.100000,0.0004801974,0.0001331437,0.0000991841,30,5,1,gamma_rtd
3.150000,0.0004876186,0.0001353354,0.0001008403,30,5,1,gamma_rtd
3.200000,0.0004951469,0.0001375611,0.0001025227,30,5,1,gamma_rtd
3.250000,0.0005027837,0.0001398212,0.0001042315,30,5,1,gamma_rtd
3.300000,0.0005105303,0.0001421164,0.0001059673,30,5,1,gamma_rtd
3.350000,0.0005183884,0.0001444471,0.0001077303,30,5,1,gamma_rtd
3.400000,0.0005263593,0.0001468138,0.0001095210,30,5,1,gamma_rtd
3.450000,0.0005344445,0.0001492170,0.0001113398,30,5,1,gamma_rtd
3.500000,0.0005426456,0.0001516572,0.0001131871,30,5,1,gamma_rtd
3.550000,0.0005509640,0.0001541351,0.0001150633,30,5,1,gamma_rtd
3.600000,0.0005594013,0.0001566510,0.0001169688,30,5,1,gamma_rtd
3.650000,0.0005679590,0.0001592056,0.0001189041,30,5,1,gamma_rtd
3.700000,0.0005766388,0.0001617995,0.0001208697,30,5,1,gamma_rtd
3.750000,0.0005854423,0.0001644331,0.0001228658,30,5,1,gamma_rtd
3.800000,0.0005943709,0.0001671071,0.0001248931,30,5,1,gamma_rtd
3.850000,0.0006034265,0.0001698220,0.0001269519,30,5,1,gamma_rtd
3.900000,0.0006126106,0.0001725784,0.0001290427,30,5,1,gamma_rtd
3.950000,0.0006219248,0.0001753768,0.0001311660,30,5,1,gamma_rtd
4.000000,0.0006313710,0.0001782180,0.0001333221,30,5,1,gamma_rtd
4.050000,0.0006409508,0.0001811025,0.0001355117,30,5,1,gamma_rtd
4.100000,0.0006506659,0.0001840309,0.0001377352,30,5,1,gamma_rtd
4.150000,0.0006605180,0.0001870038,0.0001399931,30,5,1,gamma_rtd
4.200000,0.0006705091,0.0001900219,0.0001422858,30,5,1,gamma_rtd
4.250000,0.0006806407,0.0001930857,0.0001446140,30,5,1,gamma_rtd
4.300000,0.0006909148,0.0001961961,0.0001469779,30,5,1,gamma_rtd
4.350000,0.0007013332,0.0001993535,0.0001493783,30,5,1,gamma_rtd
4.400000,0.0007118977,0.0002025586,0.0001518157,30,5,1,gamma_rtd
4.450000,0.0007226103,0.0002058122,0.0001542904,30,5,1,gamma_rtd
4.500000,0.0007334727,0.0002091149,0.0001568032,30,5,1,gamma_rtd
4.550000,0.0007444869,0.0002124674,0.0001593544,30,5,1,gamma_rtd
4.600000,0.0007556550,0.0002158704,0.0001619448,30,5,1,gamma_rtd
4.650000,0.0007669787,0.0002193246,0.0001645748,30,5,1,gamma_rtd
4.700000,0.0007784601,0.0002228307,0.0001672450,30,5,1,gamma_rtd
4.750000,0.0007901012,0.0002263894,0.0001699559,30,5,1,gamma_rtd
4.800000,0.0008019040,0.0002300015,0.0001727082,30,5,1,gamma_rtd
4.850000,0.0008138707,0.0002336677,0.0001755024,30,5,1,gamma_rtd
4.900000,0.0008260031,0.0002373888,0.0001783392,30,5,1,gamma_rtd
4.950000,0.0008383035,0.0002411655,0.0001812191,30,5,1,gamma_rtd
5.000000,0.0008507740,0.0002449985,0.0001841427,30,5,1,gamma_rtd
5.050000,0.0008634167,0.0002488888,0.0001871107,30,5,1,gamma_rtd
5.100000,0.0008762338,0.0002528370,0.0001901236,30,5,1,gamma_rtd
5.150000,0.0008892274,0.0002568439,0.0001931822,30,5,1,gamma_rtd
5.200000,0.0009023998,0.0002609104,0.0001962870,30,5,1,gamma_rtd
5.250000,0.0009157532,0.0002650374,0.0001994387,30,5,1,gamma_rtd
5.300000,0.0009292899,0.0002692255,0.0002026380,30,5,1,gamma_rtd
5.350000,0.0009430122,0.0002734757,0.0002058855,30,5,1,gamma_rtd
5.400000,0.0009569224,0.0002777888,0.0002091819,30,5,1,gamma_rtd
5.450000,0.0009710228,0.0002821656,0.0002125279,30,5,1,gamma_rtd
5.500000,0.0009853158,0.0002866071,0.0002159242,30,5,1,gamma_rtd
5.550000,0.0009998037,0.0002911142,0.0002193714,30,5,1,gamma_rtd
5.600000,0.0010144891,0.0002956876,0.0002228704,30,5,1,gamma_rtd
5.650000,0.0010293743,0.0003003284,0.0002264217,30,5,1,gamma_rtd
5.700000,0.0010444618,0.0003050374,0.0002300262,30,5,1,gamma_rtd
5.750000,0.0010597542,0.0003098156,0.0002336845,30,5,1,gamma_rtd
5.800000,0.0010752538,0.0003146638,0.0002373975,30,5,1,gamma_rtd
5.850000,0.0010909634,0.0003195831,0.0002411658,30,5,1,gamma_rtd
5.900000,0.0011068854,0.0003245745,0.0002449903,30,5,1,gamma_rtd
5.950000,0.0011230225,0.0003296388,0.0002488716,30,5,1,gamma_rtd
6.000000,0.0011393773,0.0003347771,0.0002528107,30,5,1,gamma_rtd
6.050000,0.0011559525,0.0003399904,0.0002568082,30,5,1,gamma_rtd
6.100000,0.0011727508,0.0003452796,0.0002608651,30,5,1,gamma_rtd
6.150000,0.0011897748,0.0003506458,0.0002649820,30,5,1,gamma_rtd
6.200000,0.0012070273,0.0003560901,0.0002691599,30,5,1,gamma_rtd
6.250000,0.0012245112,0.0003616134,0.0002733995,30,5,1,gamma_rtd
6.300000,0.0012422292,0.0003672169,0.0002777018,30,5,1,gamma_rtd
6.350000,0.0012601841,0.0003729016,0.0002820675,30,5,1,gamma_rtd
6.400000,0.0012783788,0.0003786686,0.0002864975,30,5,1,gamma_rtd
6.450000,0.0012968163,0.0003845190,0.0002909928,30,5,1,gamma_rtd
6.500000,0.0013154994,0.0003904539,0.0002955541,30,5,1,gamma_rtd
6.550000,0.0013344312,0.0003964744,0.0003001824,30,5,1,gamma_rtd
6.600000,0.0013536145,0.0004025817,0.0003048786,30,5,1,gamma_rtd
6.650000,0.0013730525,0.0004087768,0.0003096436,30,5,1,gamma_rtd
6.700000,0.0013927481,0.0004150611,0.0003144784,30,5,1,gamma_rtd
6.750000,0.0014127045,0.0004214356,0.0003193839,30,5,1,gamma_rtd
6.800000,0.0014329247,0.0004279016,0.0003243610,30,5,1,gamma_rtd
6.850000,0.0014534120,0.0004344602,0.0003294108,30,5,1,gamma_rtd
6.900000,0.0014741695,0.0004411127,0.0003345341,30,5,1,gamma_rtd
6.950000,0.0014952004,0.0004478604,0.0003397320,30,5,1,gamma_rtd
7.000000,0.0015165080,0.0004547043,0.0003450055,30,5,1,gamma_rtd
7.050000,0.0015380955,0.0004616460,0.0003503555,30,5,1,gamma_rtd
7.100000,0.0015599663,0.0004686865,0.0003557832,30,5,1,gamma_rtd
7.150000,0.0015821237,0.0004758272,0.0003612896,30,5,1,gamma_rtd
7.200000,0.0016045712,0.0004830695,0.0003668757,30,5,1,gamma_rtd
7.250000,0.0016273120,0.0004904145,0.0003725425,30,5,1,gamma_rtd
7.300000,0.0016503497,0.0004978638,0.0003782912,30,5,1,gamma_rtd
7.350000,0.0016736878,0.0005054186,0.0003841228,30,5,1,gamma_rtd
7.400000,0.0016973297,0.0005130803,0.0003900385,30,5,1,gamma_rtd
7.450000,0.0017212791,0.0005208503,0.0003960393,30,5,1,gamma_rtd
7.500000,0.0017455395,0.0005287300,0.0004021264,30,5,1,gamma_rtd
7.550000,0.0017701146,0.0005367208,0.0004083009,30,5,1,gamma_rtd
7.600000,0.0017950080,0.0005448242,0.0004145640,30,5,1,gamma_rtd
7.650000,0.0018202235,0.0005530416,0.0004209169,30,5,1,gamma_rtd
7.700000,0.0018457647,0.0005613744,0.0004273607,30,5,1,gamma_rtd
7.750000,0.0018716355,0.0005698243,0.0004338966,30,5,1,gamma_rtd
7.800000,0.0018978397,0.0005783926,0.0004405259,30,5,1,gamma_rtd
7.850000,0.0019243811,0.0005870809,0.0004472497,30,5,1,gamma_rtd
7.900000,0.0019512636,0.0005958907,0.0004540694,30,5,1,gamma_rtd
7.950000,0.0019784912,0.0006048236,0.0004609861,30,5,1,gamma_rtd
8.000000,0.0020060678,0.0006138812,0.0004680011,30,5,1,gamma_rtd
8.050000,0.0020339974,0.0006230650,0.0004751158,30,5,1,gamma_rtd
8.100000,0.0020622841,0.0006323767,0.0004823314,30,5,1,gamma_rtd
8.150000,0.0020909320,0.0006418179,0.0004896492,30,5,1,gamma_rtd
8.200000,0.0021199452,0.0006513903,0.0004970705,30,5,1,gamma_rtd
8.250000,0.0021493278,0.0006610954,0.0005045968,30,5,1,gamma_rtd
8.300000,0.0021790842,0.0006709351,0.0005122293,30,5,1,gamma_rtd
8.350000,0.0022092184,0.0006809109,0.0005199695,30,5,1,gamma_rtd
8.400000,0.0022397349,0.0006910246,0.0005278187,30,5,1,gamma_rtd
8.450000,0.0022706379,0.0007012780,0.0005357783,30,5,1,gamma_rtd
8.500000,0.0023019318,0.0007116728,0.0005438498,30,5,1,gamma_rtd
8.550000,0.0023336211,0.0007222108,0.0005520347,30,5,1,gamma_rtd
8.600000,0.0023657102,0.0007328939,0.0005603343,30,5,1,gamma_rtd
8.650000,0.0023982036,0.0007437237,0.0005687501,30,5,1,gamma_rtd
8.700000,0.0024311058,0.0007547022,0.0005772837,30,5,1,gamma_rtd
8.750000,0.0024644215,0.0007658312,0.0005859365,30,5,1,gamma_rtd
8.800000,0.0024981553,0.0007771126,0.0005947100,30,5,1,gamma_rtd
8.850000,0.0025323118,0.0007885484,0.0006036059,30,5,1,gamma_rtd
8.900000,0.0025668957,0.0008001403,0.0006126257,30,5,1,gamma_rtd
8.950000,0.0026019119,0.0008118905,0.0006217709,30,5,1,gamma_rtd
9.000000,0.0026373651,0.0008238007,0.0006310431,30,5,1,gamma_rtd
9.050000,0.0026732603,0.0008358731,0.0006404440,30,5,1,gamma_rtd
9.100000,0.0027096022,0.0008481097,0.0006499752,30,5,1,gamma_rtd
9.150000,0.0027463959,0.0008605124,0.0006596383,30,5,1,gamma_rtd
9.200000,0.0027836463,0.0008730834,0.0006694351,30,5,1,gamma_rtd
9.250000,0.0028213585,0.0008858246,0.0006793671,30,5,1,gamma_rtd
9.300000,0.0028595375,0.0008987383,0.0006894362,30,5,1,gamma_rtd
9.350000,0.0028981885,0.0009118265,0.0006996439,30,5,1,gamma_rtd
9.400000,0.0029373168,0.0009250913,0.0007099922,30,5,1,gamma_rtd
9.450000,0.0029769274,0.0009385350,0.0007204827,30,5,1,gamma_rtd
9.500000,0.0030170257,0.0009521597,0.0007311173,30,5,1,gamma_rtd
9.550000,0.0030576170,0.0009659677,0.0007418976,30,5,1,gamma_rtd
9.600000,0.0030987067,0.0009799611,0.0007528257,30,5,1,gamma_rtd
9.650000,0.0031403002,0.0009941423,0.0007639032,30,5,1,gamma_rtd
9.700000,0.0031824030,0.0010085135,0.0007751321,30,5,1,gamma_rtd
9.750000,0.0032250205,0.0010230771,0.0007865142,30,5,1,gamma_rtd
9.800000,0.0032681585,0.0010378353,0.0007980515,30,5,1,gamma_rtd
9.850000,0.0033118224,0.0010527905,0.0008097459,30,5,1,gamma_rtd
9.900000,0.0033560180,0.0010679452,0.0008215993,30,5,1,gamma_rtd
9.950000,0.0034007510,0.0010833018,0.0008336138,30,5,1,gamma_rtd
10.000000,0.0034460272,0.0010988626,0.0008457912,30,5,1,gamma_rtd
10.050000,0.0034918523,0.0011146301,0.0008581336,30,5,1,gamma_rtd
10.100000,0.0035382323,0.0011306068,0.0008706431,30,5,1,gamma_rtd
10.150000,0.0035851731,0.0011467953,0.0008833217,30,5,1,gamma_rtd
10.200000,0.0036326808,0.0011631981,0.0008961715,30,5,1,gamma_rtd
10.250000,0.0036807612,0.0011798177,0.0009091945,30,5,1,gamma_rtd
10.300000,0.0037294206,0.0011966568,0.0009223930,30,5,1,gamma_rtd
10.350000,0.0037786650,0.0012137179,0.0009357690,30,5,1,gamma_rtd
10.400000,0.0038285006,0.0012310037,0.0009493247,30,5,1,gamma_rtd
10.450000,0.0038789338,0.0012485170,0.0009630623,30,5,1,gamma_rtd
10.500000,0.0039299708,0.0012662603,0.0009769841,30,5,1,gamma_rtd
10.550000,0.0039816180,0.0012842364,0.0009910923,30,5,1,gamma_rtd
10.600000,0.0040338818,0.0013024481,0.0010053891,30,5,1,gamma_rtd
10.650000,0.0040867686,0.0013208982,0.0010198768,30,5,1,gamma_rtd
10.700000,0.0041402850,0.0013395895,0.0010345578,30,5,1,gamma_rtd
10.750000,0.0041944377,0.0013585248,0.0010494344,30,5,1,gamma_rtd
10.800000,0.0042492331,0.0013777071,0.0010645089,30,5,1,gamma_rtd
10.850000,0.0043046781,0.0013971391,0.0010797838,30,5,1,gamma_rtd
10.900000,0.0043607793,0.0014168239,0.0010952614,30,5,1,gamma_rtd
10.950000,0.0044175436,0.0014367645,0.0011109442,30,5,1,gamma_rtd
11.000000,0.0044749779,0.0014569637,0.0011268346,30,5,1,gamma_rtd
11.050000,0.0045330891,0.0014774247,0.0011429352,30,5,1,gamma_rtd
11.100000,0.0045918842,0.0014981504,0.0011592484,30,5,1,gamma_rtd
11.150000,0.0046513702,0.0015191441,0.0011757769,30,5,1,gamma_rtd
11.200000,0.0047115542,0.0015404087,0.0011925231,30,5,1,gamma_rtd
11.250000,0.0047724434,0.0015619475,0.0012094897,30,5,1,gamma_rtd
11.300000,0.0048340450,0.0015837636,0.0012266792,30,5,1,gamma_rtd
11.350000,0.0048963664,0.0016058603,0.0012440945,30,5,1,gamma_rtd
11.400000,0.0049594148,0.0016282407,0.0012617380,30,5,1,gamma_rtd
11.450000,0.0050231977,0.0016509082,0.0012796125,30,5,1,gamma_rtd
11.500000,0.0050877224,0.0016738661,0.0012977208,30,5,1,gamma_rtd
11.550000,0.0051529967,0.0016971176,0.0013160657,30,5,1,gamma_rtd
11.600000,0.0052190280,0.0017206663,0.0013346498,30,5,1,gamma_rtd
11.650000,0.0052858240,0.0017445155,0.0013534760,30,5,1,gamma_rtd
11.700000,0.0053533924,0.0017686686,0.0013725472,30,5,1,gamma_rtd
11.750000,0.0054217411,0.0017931291,0.0013918663,30,5,1,gamma_rtd
11.800000,0.0054908777,0.0018179006,0.0014114361,30,5,1,gamma_rtd
11.850000,0.0055608103,0.0018429865,0.0014312596,30,5,1,gamma_rtd
11.900000,0.0056315468,0.0018683905,0.0014513398,30,5,1,gamma_rtd
11.950000,0.0057030953,0.0018941161,0.0014716796,30,5,1,gamma_rtd
12.000000,0.0057754638,0.0019201671,0.0014922821,30,5,1,gamma_rtd
12.050000,0.0058486605,0.0019465470,0.0015131503,30,5,1,gamma_rtd
12.100000,0.0059226937,0.0019732597,0.0015342873,30,5,1,gamma_rtd
12.150000,0.0059975716,0.0020003089,0.0015556962,30,5,1,gamma_rtd
12.200000,0.0060733025,0.0020276983,0.0015773802,30,5,1,gamma_rtd
12.250000,0.0061498950,0.0020554319,0.0015993425,30,5,1,gamma_rtd
12.300000,0.0062273574,0.0020835134,0.0016215862,30,5,1,gamma_rtd
12.350000,0.0063056984,0.0021119467,0.0016441147,30,5,1,gamma_rtd
12.400000,0.0063849266,0.0021407359,0.0016669311,30,5,1,gamma_rtd
12.450000,0.0064650507,0.0021698849,0.0016900389,30,5,1,gamma_rtd
12.500000,0.0065460794,0.0021993977,0.0017134412,30,5,1,gamma_rtd
12.550000,0.0066280215,0.0022292784,0.0017371416,30,5,1,gamma_rtd
12.600000,0.0067108860,0.0022595310,0.0017611434,30,5,1,gamma_rtd
12.650000,0.0067946817,0.0022901597,0.0017854501,30,5,1,gamma_rtd
12.700000,0.0068794179,0.0023211687,0.0018100650,30,5,1,gamma_rtd
12.750000,0.0069651034,0.0023525621,0.0018349919,30,5,1,gamma_rtd
12.800000,0.0070517476,0.0023843442,0.0018602341,30,5,1,gamma_rtd
12.850000,0.0071393596,0.0024165194,0.0018857952,30,5,1,gamma_rtd
12.900000,0.0072279487,0.0024490919,0.0019116789,30,5,1,gamma_rtd
12.950000,0.0073175244,0.0024820661,0.0019378889,30,5,1,gamma_rtd
13.000000,0.0074080961,0.0025154464,0.0019644287,30,5,1,gamma_rtd
13.050000,0.0074996733,0.0025492372,0.0019913022,30,5,1,gamma_rtd
13.100000,0.0075922655,0.0025834432,0.0020185130,30,5,1,gamma_rtd
13.150000,0.0076858825,0.0026180687,0.0020460649,30,5,1,gamma_rtd
13.200000,0.0077805340,0.0026531184,0.0020739619,30,5,1,gamma_rtd
13.250000,0.0078762298,0.0026885969,0.0021022077,30,5,1,gamma_rtd
13.300000,0.0079729798,0.0027245088,0.0021308062,30,5,1,gamma_rtd
13.350000,0.0080707939,0.0027608589,0.0021597614,30,5,1,gamma_rtd
13.400000,0.0081696821,0.0027976519,0.0021890773,30,5,1,gamma_rtd
13.450000,0.0082696546,0.0028348925,0.0022187578,30,5,1,gamma_rtd
13.500000,0.0083707214,0.0028725857,0.0022488071,30,5,1,gamma_rtd
13.550000,0.0084728930,0.0029107363,0.0022792291,30,5,1,gamma_rtd
13.600000,0.0085761794,0.0029493492,0.0023100281,30,5,1,gamma_rtd
13.650000,0.0086805913,0.0029884293,0.0023412082,30,5,1,gamma_rtd
13.700000,0.0087861389,0.0030279818,0.0023727735,30,5,1,gamma_rtd
13.750000,0.0088928330,0.0030680115,0.0024047284,30,5,1,gamma_rtd
13.800000,0.0090006839,0.0031085238,0.0024370771,30,5,1,gamma_rtd
13.850000,0.0091097026,0.0031495236,0.0024698239,30,5,1,gamma_rtd
13.900000,0.0092198997,0.0031910161,0.0025029733,30,5,1,gamma_rtd
13.950000,0.0093312860,0.0032330067,0.0025365295,30,5,1,gamma_rtd
14.000000,0.0094438725,0.0032755006,0.0025704971,30,5,1,gamma_rtd
14.050000,0.0095576702,0.0033185031,0.0026048805,30,5,1,gamma_rtd
14.100000,0.0096726901,0.0033620196,0.0026396843,30,5,1,gamma_rtd
14.150000,0.0097889434,0.0034060555,0.0026749130,30,5,1,gamma_rtd
14.200000,0.0099064413,0.0034506163,0.0027105713,30,5,1,gamma_rtd
14.250000,0.0100251950,0.0034957075,0.0027466637,30,5,1,gamma_rtd
14.300000,0.0101452161,0.0035413347,0.0027831950,30,5,1,gamma_rtd
14.350000,0.0102665159,0.0035875035,0.0028201699,30,5,1,gamma_rtd
14.400000,0.0103891059,0.0036342195,0.0028575932,30,5,1,gamma_rtd
14.450000,0.0105129978,0.0036814886,0.0028954697,30,5,1,gamma_rtd
14.500000,0.0106382032,0.0037293163,0.0029338043,30,5,1,gamma_rtd
14.550000,0.0107647340,0.0037777086,0.0029726019,30,5,1,gamma_rtd
14.600000,0.0108926018,0.0038266713,0.0030118674,30,5,1,gamma_rtd
14.650000,0.0110218188,0.0038762103,0.0030516059,30,5,1,gamma_rtd
14.700000,0.0111523968,0.0039263316,0.0030918223,30,5,1,gamma_rtd
14.750000,0.0112843480,0.0039770412,0.0031325218,30,5,1,gamma_rtd
14.800000,0.0114176844,0.0040283452,0.0031737095,30,5,1,gamma_rtd
14.850000,0.0115524184,0.0040802496,0.0032153906,30,5,1,gamma_rtd
14.900000,0.0116885623,0.0041327607,0.0032575702,30,5,1,gamma_rtd
14.950000,0.0118261284,0.0041858846,0.0033002538,30,5,1,gamma_rtd
15.000000,0.0119651292,0.0042396277,0.0033434465,30,5,1,gamma_rtd
15.050000,0.0121055773,0.0042939962,0.0033871538,30,5,1,gamma_rtd
15.100000,0.0122474853,0.0043489965,0.0034313810,30,5,1,gamma_rtd
15.150000,0.0123908659,0.0044046352,0.0034761336,30,5,1,gamma_rtd
15.200000,0.0125357320,0.0044609185,0.0035214172,30,5,1,gamma_rtd
15.250000,0.0126820964,0.0045178532,0.0035672372,30,5,1,gamma_rtd
15.300000,0.0128299720,0.0045754457,0.0036135993,30,5,1,gamma_rtd
15.350000,0.0129793720,0.0046337027,0.0036605091,30,5,1,gamma_rtd
15.400000,0.0131303093,0.0046926310,0.0037079723,30,5,1,gamma_rtd
15.450000,0.0132827973,0.0047522372,0.0037559947,30,5,1,gamma_rtd
15.500000,0.0134368492,0.0048125282,0.0038045820,30,5,1,gamma_rtd
15.550000,0.0135924784,0.0048735108,0.0038537401,30,5,1,gamma_rtd
15.600000,0.0137496982,0.0049351920,0.0039034749,30,5,1,gamma_rtd
15.650000,0.0139085224,0.0049975788,0.0039537924,30,5,1,gamma_rtd
15.700000,0.0140689643,0.0050606781,0.0040046984,30,5,1,gamma_rtd
15.750000,0.0142310378,0.0051244971,0.0040561992,30,5,1,gamma_rtd
15.800000,0.0143947566,0.0051890429,0.0041083007,30,5,1,gamma_rtd
15.850000,0.0145601346,0.0052543227,0.0041610091,30,5,1,gamma_rtd
15.900000,0.0147271857,0.0053203438,0.0042143306,30,5,1,gamma_rtd
15.950000,0.0148959239,0.0053871135,0.0042682715,30,5,1,gamma_rtd
16.000000,0.0150663634,0.0054546392,0.0043228381,30,5,1,gamma_rtd
16.050000,0.0152385182,0.0055229283,0.0043780367,30,5,1,gamma_rtd
16.100000,0.0154124028,0.0055919882,0.0044338737,30,5,1,gamma_rtd
16.150000,0.0155880313,0.0056618266,0.0044903556,30,5,1,gamma_rtd
16.200000,0.0157654183,0.0057324511,0.0045474889,30,5,1,gamma_rtd
16.250000,0.0159445783,0.0058038693,0.0046052802,30,5,1,gamma_rtd
16.300000,0.0161255259,0.0058760890,0.0046637361,30,5,1,gamma_rtd
16.350000,0.0163082757,0.0059491179,0.0047228633,30,5,1,gamma_rtd
16.400000,0.0164928425,0.0060229640,0.0047826684,30,5,1,gamma_rtd
16.450000,0.0166792411,0.0060976350,0.0048431583,30,5,1,gamma_rtd
16.500000,0.0168674866,0.0061731391,0.0049043399,30,5,1,gamma_rtd
16.550000,0.0170575938,0.0062494841,0.0049662199,30,5,1,gamma_rtd
16.600000,0.0172495780,0.0063266783,0.0050288055,30,5,1,gamma_rtd
16.650000,0.0174434542,0.0064047297,0.0050921035,30,5,1,gamma_rtd
16.700000,0.0176392377,0.0064836466,0.0051561210,30,5,1,gamma_rtd
16.750000,0.0178369439,0.0065634373,0.0052208652,30,5,1,gamma_rtd
16.800000,0.0180365881,0.0066441101,0.0052863432,30,5,1,gamma_rtd
16.850000,0.0182381860,0.0067256734,0.0053525623,30,5,1,gamma_rtd
16.900000,0.0184417530,0.0068081357,0.0054195297,30,5,1,gamma_rtd
16.950000,0.0186473049,0.0068915055,0.0054872528,30,5,1,gamma_rtd
17.000000,0.0188548574,0.0069757915,0.0055557390,30,5,1,gamma_rtd
17.050000,0.0190644263,0.0070610021,0.0056249958,30,5,1,gamma_rtd
17.100000,0.0192760277,0.0071471463,0.0056950307,30,5,1,gamma_rtd
17.150000,0.0194896773,0.0072342327,0.0057658512,30,5,1,gamma_rtd
17.200000,0.0197053915,0.0073222703,0.0058374650,30,5,1,gamma_rtd
17.250000,0.0199231862,0.0074112679,0.0059098798,30,5,1,gamma_rtd
17.300000,0.0201430779,0.0075012345,0.0059831034,30,5,1,gamma_rtd
17.350000,0.0203650827,0.0075921792,0.0060571435,30,5,1,gamma_rtd
