time_min,C_in,C_f,S,T_min,tau_transport_min,tau_sensor_min,topology
6.350000,0.0004801974,0.0000024055,0.0000010492,10,5,1,plug
6.400000,0.0005027837,0.0000025538,0.0000011154,10,5,1,plug
6.450000,0.0005263593,0.0000027108,0.0000011855,10,5,1,plug
6.500000,0.0005509640,0.0000028772,0.0000012599,10,5,1,plug
6.550000,0.0005766388,0.0000030533,0.0000013388,10,5,1,plug
6.600000,0.0006034265,0.0000032397,0.0000014224,10,5,1,plug
6.650000,0.0006313710,0.0000034371,0.0000015110,10,5,1,plug
6.700000,0.0006605180,0.0000036460,0.0000016050,10,5,1,plug
6.750000,0.0006909148,0.0000038670,0.0000017045,10,5,1,plug
6.800000,0.0007226103,0.0000041009,0.0000018100,10,5,1,plug
6.850000,0.0007556550,0.0000043483,0.0000019217,10,5,1,plug
6.900000,0.0007901012,0.0000046100,0.0000020401,10,5,1,plug
6.950000,0.0008260031,0.0000048867,0.0000021654,10,5,1,plug
7.000000,0.0008634167,0.0000051794,0.0000022981,10,5,1,plug
7.050000,0.0009023998,0.0000054888,0.0000024386,10,5,1,plug
7.100000,0.0009430122,0.0000058159,0.0000025874,10,5,1,plug
7.150000,0.0009853158,0.0000061617,0.0000027449,10,5,1,plug
7.200000,0.0010293743,0.0000065271,0.0000029115,10,5,1,plug
7.250000,0.0010752538,0.0000069132,0.0000030878,10,5,1,plug
7.300000,0.0011230225,0.0000073211,0.0000032744,10,5,1,plug
7.350000,0.0011727508,0.0000077520,0.0000034718,10,5,1,plug
7.400000,0.0012245112,0.0000082072,0.0000036805,10,5,1,plug
7.450000,0.0012783788,0.0000086879,0.0000039013,10,5,1,plug
7.500000,0.0013344312,0.0000091954,0.0000041347,10,5,1,plug
7.550000,0.0013927481,0.0000097312,0.0000043815,10,5,1,plug
7.600000,0.0014534120,0.0000102969,0.0000046424,10,5,1,plug
7.650000,0.0015165080,0.0000108939,0.0000049182,10,5,1,plug
7.700000,0.0015821237,0.0000115239,0.0000052097,10,5,1,plug
7.750000,0.0016503497,0.0000121887,0.0000055176,10,5,1,plug
7.800000,0.0017212791,0.0000128901,0.0000058430,10,5,1,plug
7.850000,0.0017950080,0.0000136299,0.0000061866,10,5,1,plug
7.900000,0.0018716355,0.0000144101,0.0000065497,10,5,1,plug
7.950000,0.0019512636,0.0000152329,0.0000069330,10,5,1,plug
8.000000,0.0020339974,0.0000161005,0.0000073378,10,5,1,plug
8.050000,0.0021199452,0.0000170151,0.0000077652,10,5,1,plug
8.100000,0.0022092184,0.0000179792,0.0000082163,10,5,1,plug
8.150000,0.0023019318,0.0000189953,0.0000086924,10,5,1,plug
8.200000,0.0023982036,0.0000200660,0.0000091949,10,5,1,plug
8.250000,0.0024981553,0.0000211942,0.0000097251,10,5,1,plug
8.300000,0.0026019119,0.0000223826,0.0000102845,10,5,1,plug
8.350000,0.0027096022,0.0000236345,0.0000108745,10,5,1,plug
8.400000,0.0028213585,0.0000249528,0.0000114968,10,5,1,plug
8.450000,0.0029373168,0.0000263411,0.0000121531,10,5,1,plug
8.500000,0.0030576170,0.0000278028,0.0000128450,10,5,1,plug
8.550000,0.0031824030,0.0000293414,0.0000135745,10,5,1,plug
8.600000,0.0033118224,0.0000309610,0.0000143435,10,5,1,plug
8.650000,0.0034460272,0.0000326654,0.0000151539,10,5,1,plug
8.700000,0.0035851731,0.0000344589,0.0000160080,10,5,1,plug
8.750000,0.0037294206,0.0000363457,0.0000169078,10,5,1,plug
8.800000,0.0038789338,0.0000383306,0.0000178558,10,5,1,plug
8.850000,0.0040338818,0.0000404183,0.0000188544,10,5,1,plug
8.900000,0.0041944377,0.0000426138,0.0000199061,10,5,1,plug
8.950000,0.0043607793,0.0000449223,0.0000210136,10,5,1,plug
9.000000,0.0045330891,0.0000473494,0.0000221796,10,5,1,plug
9.050000,0.0047115542,0.0000499006,0.0000234071,10,5,1,plug
9.100000,0.0048963664,0.0000525820,0.0000246992,10,5,1,plug
9.150000,0.0050877224,0.0000553998,0.0000260591,10,5,1,plug
9.200000,0.0052858240,0.0000583605,0.0000274901,10,5,1,plug
9.250000,0.0054908777,0.0000614709,0.0000289956,10,5,1,plug
9.300000,0.0057030953,0.0000647381,0.0000305795,10,5,1,plug
9.350000,0.0059226937,0.0000681694,0.0000322454,10,5,1,plug
9.400000,0.0061498950,0.0000717728,0.0000339974,10,5,1,plug
9.450000,0.0063849266,0.0000755561,0.0000358398,10,5,1,plug
9.500000,0.0066280215,0.0000795278,0.0000377767,10,5,1,plug
9.550000,0.0068794179,0.0000836967,0.0000398130,10,5,1,plug
9.600000,0.0071393596,0.0000880719,0.0000419532,10,5,1,plug
9.650000,0.0074080961,0.0000926630,0.0000442024,10,5,1,plug
9.700000,0.0076858825,0.0000974799,0.0000465659,10,5,1,plug
9.750000,0.0079729798,0.0001025329,0.0000490490,10,5,1,plug
9.800000,0.0082696546,0.0001078330,0.0000516574,10,5,1,plug
9.850000,0.0085761794,0.0001133913,0.0000543971,10,5,1,plug
9.900000,0.0088928330,0.0001192195,0.0000572743,10,5,1,plug
9.950000,0.0092198997,0.0001253300,0.0000602954,10,5,1,plug
10.000000,0.0095576702,0.0001317353,0.0000634672,10,5,1,plug
10.050000,0.0099064413,0.0001384489,0.0000667967,10,5,1,plug
10.100000,0.0102665159,0.0001454844,0.0000702912,10,5,1,plug
10.150000,0.0106382032,0.0001528562,0.0000739584,10,5,1,plug
10.200000,0.0110218188,0.0001605793,0.0000778063,10,5,1,plug
10.250000,0.0114176844,0.0001686693,0.0000818432,10,5,1,plug
10.300000,0.0118261284,0.0001771422,0.0000860777,10,5,1,plug
10.350000,0.0122474853,0.0001860149,0.0000905190,10,5,1,plug
10.400000,0.0126820964,0.0001953051,0.0000951764,10,5,1,plug
10.450000,0.0131303093,0.0002050307,0.0001000597,10,5,1,plug
10.500000,0.0135924784,0.0002152108,0.0001051792,10,5,1,plug
10.550000,0.0140689643,0.0002258651,0.0001105455,10,5,1,plug
10.600000,0.0145601346,0.0002370140,0.0001161697,10,5,1,plug
10.650000,0.0150663634,0.0002486786,0.0001220634,10,5,1,plug
10.700000,0.0155880313,0.0002608812,0.0001282385,10,5,1,plug
10.750000,0.0161255259,0.0002736447,0.0001347075,10,5,1,plug
10.800000,0.0166792411,0.0002869927,0.0001414836,10,5,1,plug
10.850000,0.0172495780,0.0003009502,0.0001485801,10,5,1,plug
10.900000,0.0178369439,0.0003155427,0.0001560113,10,5,1,plug
10.950000,0.0184417530,0.0003307968,0.0001637918,10,5,1,plug
11.000000,0.0190644263,0.0003467404,0.0001719367,10,5,1,plug
11.050000,0.0197053915,0.0003634020,0.0001804620,10,5,1,plug
11.100000,0.0203650827,0.0003808114,0.0001893841,10,5,1,plug
11.150000,0.0210439409,0.0003989995,0.0001987201,10,5,1,plug
11.200000,0.0217424136,0.0004179983,0.0002084878,10,5,1,plug
11.250000,0.0224609550,0.0004378411,0.0002187058,10,5,1,plug
11.300000,0.0232000258,0.0004585622,0.0002293931,10,5,1,plug
11.350000,0.0239600931,0.0004801974,0.0002405698,10,5,1,plug
11.400000,0.0247416307,0.0005027837,0.0002522566,10,5,1,plug
11.450000,0.0255451187,0.0005263593,0.0002644750,10,5,1,plug
11.500000,0.0263710434,0.0005509640,0.0002772472,10,5,1,plug
11.550000,0.0272198976,0.0005766388,0.0002905965,10,5,1,plug
11.600000,0.0280921802,0.0006034265,0.0003045470,10,5,1,plug
11.650000,0.0289883962,0.0006313710,0.0003191235,10,5,1,plug
11.700000,0.0299090567,0.0006605180,0.0003343520,10,5,1,plug
11.750000,0.0308546787,0.0006909148,0.0003502593,10,5,1,plug
11.800000,0.0318257851,0.0007226103,0.0003668733,10,5,1,plug
11.850000,0.0328229044,0.0007556550,0.0003842228,10,5,1,plug
11.900000,0.0338465709,0.0007901012,0.0004023377,10,5,1,plug
11.950000,0.0348973241,0.0008260031,0.0004212492,10,5,1,plug
12.000000,0.0359757092,0.0008634167,0.0004409893,10,5,1,plug
12.050000,0.0370822763,0.0009023998,0.0004615913,10,5,1,plug
12.100000,0.0382175807,0.0009430122,0.0004830898,10,5,1,plug
12.150000,0.0393821827,0.0009853158,0.0005055205,10,5,1,plug
12.200000,0.0405766472,0.0010293743,0.0005289203,10,5,1,plug
12.250000,0.0418015436,0.0010752538,0.0005533278,10,5,1,plug
12.300000,0.0430574459,0.0011230225,0.0005787824,10,5,1,plug
12.350000,0.0443449322,0.0011727508,0.0006053253,10,5,1,plug
12.400000,0.0456645845,0.0012245112,0.0006329990,10,5,1,plug
12.450000,0.0470169887,0.0012783788,0.0006618474,10,5,1,plug
12.500000,0.0484027342,0.0013344312,0.0006919160,10,5,1,plug
12.550000,0.0498224138,0.0013927481,0.0007232518,10,5,1,plug
12.600000,0.0512766234,0.0014534120,0.0007559035,10,5,1,plug
12.650000,0.0527659617,0.0015165080,0.0007899214,10,5,1,plug
12.700000,0.0542910301,0.0015821237,0.0008253575,10,5,1,plug
12.750000,0.0558524322,0.0016503497,0.0008622654,10,5,1,plug
12.800000,0.0574507740,0.0017212791,0.0009007007,10,5,1,plug
12.850000,0.0590866628,0.0017950080,0.0009407208,10,5,1,plug
12.900000,0.0607607079,0.0018716355,0.0009823849,10,5,1,plug
12.950000,0.0624735195,0.0019512636,0.0010257541,10,5,1,plug
13.000000,0.0642257088,0.0020339974,0.0010708918,10,5,1,plug
13.050000,0.0660178875,0.0021199452,0.0011178630,10,5,1,plug
13.100000,0.0678506676,0.0022092184,0.0011667351,10,5,1,plug
13.150000,0.0697246612,0.0023019318,0.0012175776,10,5,1,plug
13.200000,0.0716404796,0.0023982036,0.0012704622,10,5,1,plug
13.250000,0.0735987335,0.0024981553,0.0013254628,10,5,1,plug
13.300000,0.0756000325,0.0026019119,0.0013826557,10,5,1,plug
13.350000,0.0776449847,0.0027096022,0.0014421195,10,5,1,plug
13.400000,0.0797341961,0.0028213585,0.0015039354,10,5,1,plug
13.450000,0.0818682705,0.0029373168,0.0015681868,10,5,1,plug
13.500000,0.0840478090,0.0030576170,0.0016349601,10,5,1,plug
13.550000,0.0862734095,0.0031824030,0.0017043439,10,5,1,plug
13.600000,0.0885456666,0.0033118224,0.0017764297,10,5,1,plug
13.650000,0.0908651708,0.0034460272,0.0018513117,10,5,1,plug
13.700000,0.0932325080,0.0035851731,0.0019290869,10,5,1,plug
13.750000,0.0956482595,0.0037294206,0.0020098551,10,5,1,plug
13.800000,0.0981130013,0.0038789338,0.0020937193,10,5,1,plug
13.850000,0.1006273035,0.0040338818,0.0021807853,10,5,1,plug
13.900000,0.1031917302,0.0041944377,0.0022711619,10,5,1,plug
13.950000,0.1058068386,0.0043607793,0.0023649611,10,5,1,plug
14.000000,0.1084731787,0.0045330891,0.0024622983,10,5,1,plug
14.050000,0.1111912929,0.0047115542,0.0025632920,10,5,1,plug
14.100000,0.1139617156,0.0048963664,0.0026680640,10,5,1,plug
14.150000,0.1167849721,0.0050877224,0.0027767396,10,5,1,plug
14.200000,0.1196615790,0.0052858240,0.0028894475,10,5,1,plug
14.250000,0.1225920428,0.0054908777,0.0030063202,10,5,1,plug
14.300000,0.1255768600,0.0057030953,0.0031274935,10,5,1,plug
14.350000,0.1286165162,0.0059226937,0.0032531071,10,5,1,plug
14.400000,0.1317114857,0.0061498950,0.0033833043,10,5,1,plug
14.450000,0.1348622312,0.0063849266,0.0035182326,10,5,1,plug
14.500000,0.1380692028,0.0066280215,0.0036580429,10,5,1,plug
14.550000,0.1413328376,0.0068794179,0.0038028904,10,5,1,plug
14.600000,0.1446535595,0.0071393596,0.0039529345,10,5,1,plug
14.650000,0.1480317781,0.0074080961,0.0041083382,10,5,1,plug
14.700000,0.1514678886,0.0076858825,0.0042692693,10,5,1,plug
14.750000,0.1549622709,0.0079729798,0.0044358995,10,5,1,plug
14.800000,0.1585152893,0.0082696546,0.0046084050,10,5,1,plug
14.850000,0.1621272917,0.0085761794,0.0047869662,10,5,1,plug
14.900000,0.1657986091,0.0088928330,0.0049717683,10,5,1,plug
14.950000,0.1695295553,0.0092198997,0.0051630009,10,5,1,plug
15.000000,0.1733204258,0.0095576702,0.0053608582,10,5,1,plug
15.050000,0.1771714978,0.0099064413,0.0055655391,10,5,1,plug
15.100000,0.1810830292,0.0102665159,0.0057772474,10,5,1,plug
15.150000,0.1850552583,0.0106382032,0.0059961916,10,5,1,plug
15.200000,0.1890884029,0.0110218188,0.0062225852,10,5,1,plug
15.250000,0.1931826603,0.0114176844,0.0064566466,10,5,1,plug
15.300000,0.1973382060,0.0118261284,0.0066985993,10,5,1,plug
15.350000,0.2015551939,0.0122474853,0.0069486718,10,5,1,plug
