trace_id,time_min,tau_transport_min,modeled_signal,modeled_normalized_to_source,pass_strict
Saha_2024_Fig3b_Subject1,109.250000,10,103.3193647,0.1283827964,FAIL
Saha_2024_Fig3b_Subject1,109.500000,10,103.2448472,0.126506726,FAIL
Saha_2024_Fig3b_Subject1,109.750000,10,103.1708424,0.1246435647,FAIL
Saha_2024_Fig3b_Subject1,110.000000,10,103.0973377,0.1227929939,FAIL
Saha_2024_Fig3b_Subject1,110.250000,10,103.0243208,0.1209547027,FAIL
Saha_2024_Fig3b_Subject1,110.500000,10,102.9518104,0.1191291648,FAIL
Saha_2024_Fig3b_Subject1,110.750000,10,102.8797941,0.1173160655,FAIL
Saha_2024_Fig3b_Subject1,111.000000,10,102.8082597,0.1155150975,FAIL
Saha_2024_Fig3b_Subject1,111.250000,10,102.7371952,0.1137259615,FAIL
Saha_2024_Fig3b_Subject1,111.500000,10,102.6665891,0.1119483651,FAIL
Saha_2024_Fig3b_Subject1,111.750000,10,102.59643,0.1101820237,FAIL
Saha_2024_Fig3b_Subject1,112.000000,10,102.5267069,0.1084266591,FAIL
Saha_2024_Fig3b_Subject1,112.250000,10,102.4574091,0.1066820005,FAIL
Saha_2024_Fig3b_Subject1,112.500000,10,102.3888346,0.1049555535,FAIL
Saha_2024_Fig3b_Subject1,112.750000,10,102.3209656,0.1032468685,FAIL
Saha_2024_Fig3b_Subject1,113.000000,10,102.2537847,0.101555507,FAIL
Saha_2024_Fig3b_Subject1,113.250000,10,102.187275,0.09988104117,FAIL
Saha_2024_Fig3b_Subject1,113.500000,10,102.1214197,0.09822305393,FAIL
Saha_2024_Fig3b_Subject1,113.750000,10,102.0562028,0.0965811384,FAIL
Saha_2024_Fig3b_Subject1,114.000000,10,101.9916085,0.09495489777,FAIL
Saha_2024_Fig3b_Subject1,114.250000,10,101.9276215,0.09334394503,FAIL
Saha_2024_Fig3b_Subject1,114.500000,10,101.8638872,0.09173935567,FAIL
Saha_2024_Fig3b_Subject1,114.750000,10,101.8003994,0.09014097258,FAIL
Saha_2024_Fig3b_Subject1,115.000000,10,101.7371521,0.08854864253,FAIL
Saha_2024_Fig3b_Subject1,115.250000,10,101.6741392,0.08696221606,FAIL
Saha_2024_Fig3b_Subject1,115.500000,10,101.6113551,0.08538154741,FAIL
Saha_2024_Fig3b_Subject1,115.750000,10,101.548794,0.08380649443,FAIL
Saha_2024_Fig3b_Subject1,116.000000,10,101.4864504,0.08223691846,FAIL
Saha_2024_Fig3b_Subject1,116.250000,10,101.424319,0.08067268428,FAIL
Saha_2024_Fig3b_Subject1,116.500000,10,101.3623946,0.07911365999,FAIL
Saha_2024_Fig3b_Subject1,116.750000,10,101.300672,0.07755971696,FAIL
Saha_2024_Fig3b_Subject1,117.000000,10,101.2391462,0.07601072974,FAIL
Saha_2024_Fig3b_Subject1,117.250000,10,101.1778124,0.07446657597,FAIL
Saha_2024_Fig3b_Subject1,117.500000,10,101.1166659,0.07292713631,FAIL
Saha_2024_Fig3b_Subject1,117.750000,10,101.0557019,0.07139229436,FAIL
Saha_2024_Fig3b_Subject1,118.000000,10,100.9949161,0.06986193661,FAIL
Saha_2024_Fig3b_Subject1,118.250000,10,100.934304,0.06833595234,FAIL
Saha_2024_Fig3b_Subject1,118.500000,10,100.8742008,0.06682278063,FAIL
Saha_2024_Fig3b_Subject1,118.750000,10,100.814594,0.06532210512,FAIL
Saha_2024_Fig3b_Subject1,119.000000,10,100.7554713,0.06383361728,FAIL
Saha_2024_Fig3b_Subject1,119.250000,10,100.6968207,0.0623570162,FAIL
Saha_2024_Fig3b_Subject1,119.500000,10,100.6386306,0.0608920084,FAIL
Saha_2024_Fig3b_Subject1,119.750000,10,100.5808896,0.05943830763,FAIL
Saha_2024_Fig3b_Subject1,120.000000,10,100.5235866,0.05799563472,FAIL
Saha_2024_Fig3b_Subject1,120.250000,10,100.4667109,0.0565637174,FAIL
Saha_2024_Fig3b_Subject1,120.500000,10,100.4112394,0.05516715424,FAIL
Saha_2024_Fig3b_Subject1,120.750000,10,100.3571375,0.05380507235,FAIL
Saha_2024_Fig3b_Subject1,121.000000,10,100.3043714,0.05247662038,FAIL
Saha_2024_Fig3b_Subject1,121.250000,10,100.252908,0.051180968,FAIL
Saha_2024_Fig3b_Subject1,121.500000,10,100.2027154,0.0499173054,FAIL
Saha_2024_Fig3b_Subject1,121.750000,10,100.153762,0.04868484274,FAIL
Saha_2024_Fig3b_Subject1,122.000000,10,100.1060172,0.04748280969,FAIL
