time_min,C_in_normalized
48.300000,0.181288005
48.350000,0.177271156
48.400000,0.173289698
48.450000,0.169344067
48.500000,0.165434697
48.550000,0.161562015
48.600000,0.157726447
48.650000,0.153928413
48.700000,0.150168330
48.750000,0.146446609
48.800000,0.142763660
48.850000,0.139119886
48.900000,0.135515686
48.950000,0.131951456
49.000000,0.128427587
49.050000,0.124944465
49.100000,0.121502472
49.150000,0.118101986
49.200000,0.114743379
49.250000,0.111427019
49.300000,0.108153271
49.350000,0.104922494
49.400000,0.101735041
49.450000,0.098591262
49.500000,0.095491503
49.550000,0.092436102
49.600000,0.089425395
49.650000,0.086459713
49.700000,0.083539380
49.750000,0.080664716
49.800000,0.077836037
49.850000,0.075053654
49.900000,0.072317870
49.950000,0.069628986
50.000000,0.066987298
50.050000,0.064393094
50.100000,0.061846660
50.150000,0.059348274
50.200000,0.056898210
50.250000,0.054496738
50.300000,0.052144120
50.350000,0.049840614
50.400000,0.047586474
50.450000,0.045381945
50.500000,0.043227271
50.550000,0.041122687
50.600000,0.039068424
50.650000,0.037064708
50.700000,0.035111757
50.750000,0.033209787
50.800000,0.031359005
50.850000,0.029559616
50.900000,0.027811815
50.950000,0.026115795
51.000000,0.024471742
51.050000,0.022879836
51.100000,0.021340251
51.150000,0.019853157
51.200000,0.018418717
51.250000,0.017037087
51.300000,0.015708419
51.350000,0.014432860
51.400000,0.013210549
51.450000,0.012041619
51.500000,0.010926200
51.550000,0.009864413
51.600000,0.008856375
51.650000,0.007902196
51.700000,0.007001981
51.750000,0.006155830
51.800000,0.005363834
51.850000,0.004626080
51.900000,0.003942649
51.950000,0.003313617
52.000000,0.002739052
52.050000,0.002219018
52.100000,0.001753570
52.150000,0.001342761
52.200000,0.000986636
52.250000,0.000685233
52.300000,0.000438585
52.350000,0.000246720
52.400000,0.000109658
52.450000,0.000027415
52.500000,0.000000000
52.550000,0.000027415
52.600000,0.000109658
52.650000,0.000246720
52.700000,0.000438585
52.750000,0.000685233
52.800000,0.000986636
52.850000,0.001342761
52.900000,0.001753570
52.950000,0.002219018
53.000000,0.002739052
53.050000,0.003313617
53.100000,0.003942649
53.150000,0.004626080
53.200000,0.005363834
53.250000,0.006155830
53.300000,0.007001981
53.350000,0.007902196
53.400000,0.008856375
53.450000,0.009864413
53.500000,0.010926200
53.550000,0.012041619
53.600000,0.013210549
53.650000,0.014432860
53.700000,0.015708419
53.750000,0.017037087
53.800000,0.018418717
53.850000,0.019853157
53.900000,0.021340251
53.950000,0.022879836
54.000000,0.024471742
54.050000,0.026115795
54.100000,0.027811815
54.150000,0.029559616
54.200000,0.031359005
54.250000,0.033209787
54.300000,0.035111757
54.350000,0.037064708
54.400000,0.039068424
54.450000,0.041122687
54.500000,0.043227271
54.550000,0.045381945
54.600000,0.047586474
54.650000,0.049840614
54.700000,0.052144120
54.750000,0.054496738
54.800000,0.056898210
54.850000,0.059348274
54.900000,0.061846660
54.950000,0.064393094
55.000000,0.066987298
55.050000,0.069628986
55.100000,0.072317870
55.150000,0.075053654
55.200000,0.077836037
55.250000,0.080664716
55.300000,0.083539380
55.350000,0.086459713
55.400000,0.089425395
55.450000,0.092436102
55.500000,0.095491503
55.550000,0.098591262
55.600000,0.101735041
